start_index	end_index	word_node	word
13	14	335062	L-
15	18	335063	DWD 
19	23	335064	BRWK 
24	28	335065	JHWH 
29	34	335066	YWR+J 
35	36	335067	H-
37	41	335068	MLMD 
42	46	335069	JDJ+ 
47	48	335070	L-
49	49	335071	-
50	53	335072	QRB 
54	62	335073	>YB<WTJ+ 
63	64	335074	L-
65	65	335075	-
66	71	335076	MLXMH 
75	80	335077	XSD+J 
81	82	335078	W-
83	90	335079	MYWDT+J 
91	97	335080	MFGB+J 
98	99	335081	W-
100	106	335082	MPLV+J 
107	110	335083	L+J 
111	116	335084	MGN+J 
117	118	335085	W-
119	122	335086	B+W 
123	128	335087	XSJTJ 
129	130	335088	H-
131	135	335089	RWDD 
136	140	335090	<M+J 
141	146	335091	TXTJ+ 
150	154	335092	JHWH 
155	157	335093	MH 
158	161	335094	>DM 
162	163	335095	W-
164	170	335096	TD<+HW 
171	173	335097	BN 
174	178	335098	>NWC 
179	180	335099	W-
181	188	335100	TXCB+HW 
192	195	335101	>DM 
196	197	335102	L-
198	198	335103	-
199	202	335104	HBL 
203	206	335105	DMH 
207	212	335106	JMJ+W 
213	214	335107	K-
215	217	335108	YL 
218	222	335109	<WBR 
226	230	335110	JHWH 
231	233	335111	HV 
234	239	335112	CMJ+K 
240	241	335113	W-
242	245	335114	TRD 
246	248	335115	G< 
249	250	335116	B-
251	251	335117	-
252	256	335118	HRJM 
257	258	335119	W-
259	264	335120	J<CNW 
268	272	335121	BRWQ 
273	276	335122	BRQ 
277	278	335123	W-
279	285	335124	TPJY+M 
286	289	335125	CLX 
290	295	335126	XYJ+K 
296	297	335127	W-
298	303	335128	THM+M 
307	310	335129	CLX 
311	316	335130	JDJ+K 
317	318	335131	M-
319	323	335132	MRWM 
324	329	335133	PY+NJ 
330	331	335134	W-
332	339	335135	HYJL+NJ 
340	341	335136	M-
342	345	335137	MJM 
346	350	335138	RBJM 
351	352	335139	M-
353	355	335140	JD 
356	359	335141	BNJ 
360	363	335142	NKR 
367	370	335143	>CR 
371	376	335144	PJ+HM 
377	380	335145	DBR 
381	384	335146	CW> 
385	386	335147	W-
387	393	335148	JMJN+M 
394	398	335149	JMJN 
399	402	335150	CQR 
406	411	335151	>LHJM 
412	415	335152	CJR 
416	419	335153	XDC 
420	425	335154	>CJRH 
426	429	335155	L+K 
430	431	335156	B-
432	435	335157	NBL 
436	440	335158	<FWR 
441	446	335159	>ZMRH 
447	450	335160	L+K 
455	456	335161	H-
457	461	335162	NWTN 
462	467	335163	TCW<H 
468	469	335164	L-
470	470	335165	-
471	476	335166	MLKJM 
477	478	335167	H-
479	483	335168	PWYH 
484	486	335169	>T 
487	490	335170	DWD 
491	496	335171	<BD+W 
497	498	335172	M-
499	502	335173	XRB 
503	506	335174	R<H 
511	516	335175	PY+NJ 
517	518	335176	W-
519	526	335177	HYJL+NJ 
527	528	335178	M-
529	531	335179	JD 
532	535	335180	BNJ 
536	539	335181	NKR 
540	543	335182	>CR 
544	549	335183	PJ+HM 
550	553	335184	DBR 
554	557	335185	CW> 
558	559	335186	W-
560	566	335187	JMJN+M 
567	571	335188	JMJN 
572	575	335189	CQR 
580	583	335190	>CR 
584	590	335191	BNJ+NW 
591	592	335192	K-
593	598	335193	NV<JM 
599	605	335194	MGDLJM 
606	607	335195	B-
608	616	335196	N<WRJ+HM 
617	625	335197	BNWTJ+NW 
626	627	335198	K-
628	632	335199	ZWJT 
633	639	335200	MXVBWT 
640	645	335201	TBNJT 
646	650	335202	HJKL 
655	662	335203	MZWJ+NW 
663	668	335204	ML>JM 
669	675	335205	MPJQJM 
676	677	335206	M-
678	680	335207	ZN 
681	683	335208	>L 
684	686	335209	ZN 
687	694	335210	Y>WN+NW 
695	702	335211	M>LJPWT 
703	709	335212	MRBBWT 
710	711	335213	B-
712	721	335214	XWYWTJ+NW 
726	734	335215	>LWPJ+NW 
735	741	335216	MSBLJM 
742	745	335217	>JN 
746	749	335218	PRY 
750	751	335219	W-
752	755	335220	>JN 
756	761	335221	JWY>T 
762	763	335222	W-
764	767	335223	>JN 
768	772	335224	YWXH 
773	774	335225	B-
775	783	335226	RXBTJ+NW 
788	792	335227	>CRJ 
793	794	335228	H-
795	797	335229	<M 
798	799	335230	C-
800	803	335231	KKH 
804	807	335232	L+W 
808	812	335233	>CRJ 
813	814	335234	H-
815	817	335235	<M 
818	819	335236	C-
820	824	335237	JHWH 
825	831	335238	>LHJ+W 
