start_index	end_index	word_node	word
13	14	312055	L-
15	15	312056	-
16	20	312057	MNYX 
21	23	312058	<L 
24	25	312059	H-
26	32	312060	CMJNJT 
33	38	312061	MZMWR 
39	40	312062	L-
41	44	312063	DWD 
48	54	312064	HWCJ<H 
55	59	312065	JHWH 
60	62	312066	KJ 
63	66	312067	GMR 
67	71	312068	XSJD 
72	74	312069	KJ 
75	78	312070	PSW 
79	85	312071	>MWNJM 
86	87	312072	M-
88	91	312073	BNJ 
92	95	312074	>DM 
99	102	312075	CW> 
103	108	312076	JDBRW 
109	112	312077	>JC 
113	115	312078	>T 
116	121	312079	R<+HW 
122	125	312080	FPT 
126	131	312081	XLQWT 
132	133	312082	B-
134	136	312083	LB 
137	138	312084	W-
139	141	312085	LB 
142	147	312086	JDBRW 
151	155	312087	JKRT 
156	160	312088	JHWH 
161	163	312089	KL 
164	168	312090	FPTJ 
169	174	312091	XLQWT 
175	179	312092	LCWN 
180	185	312093	MDBRT 
186	191	312094	GDLWT 
195	198	312095	>CR 
199	203	312096	>MRW 
204	205	312097	L-
206	212	312098	LCN+NW 
213	218	312099	NGBJR 
219	226	312100	FPTJ+NW 
227	232	312101	>T+NW 
233	235	312102	MJ 
236	240	312103	>DWN 
241	245	312104	L+NW 
249	250	312105	M-
251	253	312106	CD 
254	259	312107	<NJJM 
260	261	312108	M-
262	266	312109	>NQT 
267	274	312110	>BJWNJM 
275	278	312111	<TH 
279	283	312112	>QWM 
284	288	312113	J>MR 
289	293	312114	JHWH 
294	298	312115	>CJT 
299	300	312116	B-
301	304	312117	JC< 
305	309	312118	JPJX 
310	313	312119	L+W 
317	322	312120	>MRWT 
323	327	312121	JHWH 
328	333	312122	>MRWT 
334	339	312123	VHRWT 
340	343	312124	KSP 
344	348	312125	YRWP 
349	350	312126	B-
351	355	312127	<LJL 
356	357	312128	L-
358	358	312129	-
359	362	312130	>RY 
363	367	312131	MZQQ 
368	374	312132	CB<TJM 
378	381	312133	>TH 
382	386	312134	JHWH 
387	393	312135	TCMR+M 
394	400	312136	TYRN+W 
401	403	312137	MN 
404	405	312138	H-
406	409	312139	DWR 
410	412	312140	ZW 
413	414	312141	L-
415	419	312142	<WLM 
423	427	312143	SBJB 
428	433	312144	RC<JM 
434	441	312145	JTHLKWN 
442	443	312146	K-
444	446	312147	RM 
447	451	312148	ZLWT 
452	453	312149	L-
454	457	312150	BNJ 
458	461	312151	>DM 
