start_index	end_index	word_node	word
13	14	330280	L-
15	18	330281	DWD 
19	24	330282	MZMWR 
25	28	330283	N>M 
29	33	330284	JHWH 
34	35	330285	L-
36	41	330286	>DN+J 
42	44	330287	CB 
45	46	330288	L-
47	53	330289	JMJN+J 
54	56	330290	<D 
57	61	330291	>CJT 
62	68	330292	>JBJ+K 
69	72	330293	HDM 
73	74	330294	L-
75	81	330295	RGLJ+K 
85	88	330296	MVH 
89	93	330297	<Z+K 
94	98	330298	JCLX 
99	103	330299	JHWH 
104	105	330300	M-
106	110	330301	YJWN 
111	114	330302	RDH 
115	116	330303	B-
117	120	330304	QRB 
121	127	330305	>JBJ+K 
131	135	330306	<M+K 
136	140	330307	NDBT 
141	142	330308	B-
143	146	330309	JWM 
147	152	330310	XJL+K 
153	154	330311	B-
155	159	330312	HDRJ 
160	163	330313	QDC 
164	165	330314	M-
166	169	330315	RXM 
170	174	330316	MCXR 
175	178	330317	L+K 
179	181	330318	VL 
182	189	330319	JLDTJ+K 
193	197	330320	NCB< 
198	202	330321	JHWH 
203	204	330322	W-
205	207	330323	L> 
208	212	330324	JNXM 
213	216	330325	>TH 
217	220	330326	KHN 
221	222	330327	L-
223	227	330328	<WLM 
228	230	330329	<L 
231	236	330330	DBRTJ 
237	245	330331	MLKJ_YDQ 
249	253	330332	>DNJ 
254	256	330333	<L 
257	263	330334	JMJN+K 
264	267	330335	MXY 
268	269	330336	B-
270	273	330337	JWM 
274	278	330338	>P+W 
279	284	330339	MLKJM 
288	292	330340	JDJN 
293	294	330341	B-
295	295	330342	-
296	300	330343	GWJM 
301	304	330344	ML> 
305	310	330345	GWJWT 
311	314	330346	MXY 
315	318	330347	R>C 
319	321	330348	<L 
322	325	330349	>RY 
326	329	330350	RBH 
333	334	330351	M-
335	338	330352	NXL 
339	340	330353	B-
341	341	330354	-
342	345	330355	DRK 
346	350	330356	JCTH 
351	353	330357	<L 
354	356	330358	KN 
357	361	330359	JRJM 
362	365	330360	R>C 
