start_index	end_index	word_node	word
13	14	314576	L-
15	18	314577	DWD 
19	24	314578	>LJ+K 
25	29	314579	JHWH 
30	34	314580	>QR> 
35	40	314581	YWR+J 
41	43	314582	>L 
44	48	314583	TXRC 
49	54	314584	MMN+J 
55	57	314585	PN 
58	62	314586	TXCH 
63	68	314587	MMN+J 
69	70	314588	W-
71	77	314589	NMCLTJ 
78	80	314590	<M 
81	86	314591	JWRDJ 
87	90	314592	BWR 
94	97	314593	CM< 
98	101	314594	QWL 
102	109	314595	TXNWNJ+ 
110	111	314596	B-
112	117	314597	CW<+J 
118	123	314598	>LJ+K 
124	125	314599	B-
126	131	314600	NF>+J 
132	136	314601	JDJ+ 
137	139	314602	>L 
140	144	314603	DBJR 
145	150	314604	QDC+K 
154	156	314605	>L 
157	164	314606	TMCK+NJ 
165	167	314607	<M 
168	173	314608	RC<JM 
174	175	314609	W-
176	178	314610	<M 
179	183	314611	P<LJ 
184	187	314612	>WN 
188	192	314613	DBRJ 
193	197	314614	CLWM 
198	200	314615	<M 
201	207	314616	R<J+HM 
208	209	314617	W-
210	213	314618	R<H 
214	215	314619	B-
216	221	314620	LBB+M 
225	227	314621	TN 
228	232	314622	L+HM 
233	234	314623	K-
235	240	314624	P<L+M 
241	242	314625	W-
243	244	314626	K-
245	247	314627	R< 
248	256	314628	M<LLJ+HM 
257	258	314629	K-
259	263	314630	M<FH 
264	270	314631	JDJ+HM 
271	273	314632	TN 
274	278	314633	L+HM 
279	282	314634	HCB 
283	289	314635	GMWL+M 
290	294	314636	L+HM 
298	300	314637	KJ 
301	303	314638	L> 
304	309	314639	JBJNW 
310	312	314640	>L 
313	317	314641	P<LT 
318	322	314642	JHWH 
323	324	314643	W-
325	327	314644	>L 
328	332	314645	M<FH 
333	338	314646	JDJ+W 
339	345	314647	JHRS+M 
346	347	314648	W-
348	350	314649	L> 
351	356	314650	JBN+M 
360	364	314651	BRWK 
365	369	314652	JHWH 
370	372	314653	KJ 
373	376	314654	CM< 
377	380	314655	QWL 
381	388	314656	TXNWNJ+ 
392	396	314657	JHWH 
397	401	314658	<Z+J 
402	403	314659	W-
404	409	314660	MGN+J 
410	413	314661	B+W 
414	417	314662	BVX 
418	422	314663	LB+J 
423	424	314664	W-
425	431	314665	N<ZRTJ 
432	433	314666	W-
434	438	314667	J<LZ 
439	443	314668	LB+J 
444	445	314669	W-
446	447	314670	M-
448	453	314671	CJR+J 
454	461	314672	>HWDN+W 
465	469	314673	JHWH 
470	472	314674	<Z 
473	477	314675	L+MW 
478	479	314676	W-
480	484	314677	M<WZ 
485	491	314678	JCW<WT 
492	498	314679	MCJX+W 
499	502	314680	HW> 
506	512	314681	HWCJ<H 
513	515	314682	>T 
516	520	314683	<M+K 
521	522	314684	W-
523	526	314685	BRK 
527	529	314686	>T 
530	536	314687	NXLT+K 
537	538	314688	W-
539	543	314689	R<+M 
544	545	314690	W-
546	551	314691	NF>+M 
552	554	314692	<D 
555	556	314693	H-
557	561	314694	<WLM 
