start_index	end_index	word_node	word
13	16	333658	CJR 
17	18	333659	H-
19	24	333660	M<LWT 
25	28	333661	HNH 
29	33	333662	BRKW 
34	36	333663	>T 
37	41	333664	JHWH 
42	44	333665	KL 
45	49	333666	<BDJ 
50	54	333667	JHWH 
55	56	333668	H-
57	62	333669	<MDJM 
63	64	333670	B-
65	68	333671	BJT 
69	73	333672	JHWH 
74	75	333673	B-
76	76	333674	-
77	82	333675	LJLWT 
86	89	333676	F>W 
90	95	333677	JD+KM 
96	99	333678	QDC 
100	101	333679	W-
102	106	333680	BRKW 
107	109	333681	>T 
110	114	333682	JHWH 
118	124	333683	JBRK+K 
125	129	333684	JHWH 
130	131	333685	M-
132	136	333686	YJWN 
137	140	333687	<FH 
141	145	333688	CMJM 
146	147	333689	W-
148	151	333690	>RY 
