start_index	end_index	word_node	word
13	14	324591	L-
15	15	324592	-
16	20	324593	MNYX 
21	23	324594	<L 
24	25	324595	H-
26	30	324596	GTJT 
31	32	324597	L-
33	36	324598	>SP 
40	46	324599	HRNJNW 
47	48	324600	L-
49	54	324601	>LHJM 
55	61	324602	<WZ+NW 
62	67	324603	HRJ<W 
68	69	324604	L-
70	74	324605	>LHJ 
75	79	324606	J<QB 
83	86	324607	F>W 
87	91	324608	ZMRH 
92	93	324609	W-
94	97	324610	TNW 
98	100	324611	TP 
101	105	324612	KNWR 
106	110	324613	N<JM 
111	113	324614	<M 
114	117	324615	NBL 
121	125	324616	TQ<W 
126	127	324617	B-
128	128	324618	-
129	132	324619	XDC 
133	137	324620	CWPR 
138	139	324621	B-
140	140	324622	-
141	144	324623	KSH 
145	146	324624	L-
147	150	324625	JWM 
151	156	324626	XG+NW 
160	162	324627	KJ 
163	165	324628	XQ 
166	167	324629	L-
168	173	324630	JFR>L 
174	177	324631	HW> 
178	182	324632	MCPV 
183	184	324633	L-
185	189	324634	>LHJ 
190	194	324635	J<QB 
198	202	324636	<DWT 
203	204	324637	B-
205	210	324638	JHWSP 
211	215	324639	FM+W 
216	217	324640	B-
218	223	324641	Y>T+W 
224	226	324642	<L 
227	230	324643	>RY 
231	236	324644	MYRJM 
237	240	324645	FPT 
241	243	324646	L> 
244	249	324647	JD<TJ 
250	254	324648	>CM< 
258	265	324649	HSJRWTJ 
266	267	324650	M-
268	271	324651	SBL 
272	277	324652	CKM+W 
278	283	324653	KPJ+W 
284	285	324654	M-
286	289	324655	DWD 
290	296	324656	T<BRNH 
300	301	324657	B-
302	302	324658	-
303	306	324659	YRH 
307	311	324660	QR>T 
312	313	324661	W-
314	320	324662	>XLY+K 
321	326	324663	><N+K 
327	328	324664	B-
329	332	324665	STR 
333	336	324666	R<M 
337	343	324667	>BXN+K 
344	346	324668	<L 
347	349	324669	MJ 
350	355	324670	MRJBH 
356	359	324671	SLH 
363	366	324672	CM< 
367	371	324673	<M+J 
372	373	324674	W-
374	379	324675	><JDH 
380	383	324676	B+K 
384	389	324677	JFR>L 
390	392	324678	>M 
393	397	324679	TCM< 
398	401	324680	L+J 
406	408	324681	L> 
409	413	324682	JHJH 
414	417	324683	B+K 
418	420	324684	>L 
421	423	324685	ZR 
424	425	324686	W-
426	428	324687	L> 
429	435	324688	TCTXWH 
436	437	324689	L-
438	440	324690	>L 
441	444	324691	NKR 
449	453	324692	>NKJ 
454	458	324693	JHWH 
459	465	324694	>LHJ+K 
466	467	324695	H-
468	473	324696	M<L+K 
474	475	324697	M-
476	479	324698	>RY 
480	485	324699	MYRJM 
486	490	324700	HRXB 
491	495	324701	PJ+K 
496	497	324702	W-
498	505	324703	>ML>+HW 
510	511	324704	W-
512	514	324705	L> 
515	518	324706	CM< 
519	523	324707	<M+J 
524	525	324708	L-
526	531	324709	QWL+J 
532	533	324710	W-
534	539	324711	JFR>L 
540	542	324712	L> 
543	546	324713	>BH 
547	550	324714	L+J 
555	556	324715	W-
557	564	324716	>CLX+HW 
565	566	324717	B-
567	573	324718	CRJRWT 
574	578	324719	LB+M 
579	583	324720	JLKW 
584	585	324721	B-
586	596	324722	MW<YWTJ+HM 
601	603	324723	LW 
604	608	324724	<M+J 
609	612	324725	CM< 
613	616	324726	L+J 
617	622	324727	JFR>L 
623	624	324728	B-
625	630	324729	DRKJ+ 
631	636	324730	JHLKW 
641	642	324731	K-
643	646	324732	M<V 
647	655	324733	>WJBJ+HM 
656	661	324734	>KNJ< 
662	663	324735	W-
664	666	324736	<L 
667	673	324737	YRJ+HM 
674	678	324738	>CJB 
679	683	324739	JD+J 
688	693	324740	MFN>J 
694	698	324741	JHWH 
699	704	324742	JKXCW 
705	708	324743	L+W 
709	710	324744	W-
711	714	324745	JHJ 
715	719	324746	<T+M 
720	721	324747	L-
722	726	324748	<WLM 
731	732	324749	W-
733	741	324750	J>KJL+HW 
742	743	324751	M-
744	747	324752	XLB 
748	751	324753	XVH 
752	753	324754	W-
754	755	324755	M-
756	759	324756	YWR 
760	763	324757	DBC 
764	771	324758	>FBJ<+K 
