start_index	end_index	word_node	word
13	18	310853	MZMWR 
19	20	310854	L-
21	24	310855	DWD 
25	26	310856	B-
27	32	310857	BRX+W 
33	34	310858	M-
35	38	310859	PNJ 
39	45	310860	>BCLWM 
46	50	310861	BN+W 
54	58	310862	JHWH 
59	61	310863	MH 
62	65	310864	RBW 
66	70	310865	YRJ+ 
71	75	310866	RBJM 
76	80	310867	QMJM 
81	85	310868	<LJ+ 
89	93	310869	RBJM 
94	99	310870	>MRJM 
100	101	310871	L-
102	107	310872	NPC+J 
108	111	310873	>JN 
112	118	310874	JCW<TH 
119	122	310875	L+W 
123	124	310876	B-
125	130	310877	>LHJM 
131	134	310878	SLH 
138	139	310879	W-
140	143	310880	>TH 
144	148	310881	JHWH 
149	152	310882	MGN 
153	158	310883	B<D+J 
159	165	310884	KBWD+J 
166	167	310885	W-
168	172	310886	MRJM 
173	178	310887	R>C+J 
182	187	310888	QWL+J 
188	190	310889	>L 
191	195	310890	JHWH 
196	200	310891	>QR> 
201	202	310892	W-
203	209	310893	J<N+NJ 
210	211	310894	M-
212	214	310895	HR 
215	220	310896	QDC+W 
221	224	310897	SLH 
228	231	310898	>NJ 
232	237	310899	CKBTJ 
238	239	310900	W-
240	245	310901	>JCNH 
246	253	310902	HQJYWTJ 
254	256	310903	KJ 
257	261	310904	JHWH 
262	269	310905	JSMK+NJ 
273	275	310906	L> 
276	280	310907	>JR> 
281	282	310908	M-
283	288	310909	RBBWT 
289	291	310910	<M 
292	295	310911	>CR 
296	300	310912	SBJB 
301	304	310913	CTW 
305	309	310914	<LJ+ 
313	317	310915	QWMH 
318	322	310916	JHWH 
323	331	310917	HWCJ<+NJ 
332	337	310918	>LHJ+ 
338	340	310919	KJ 
341	345	310920	HKJT 
346	348	310921	>T 
349	351	310922	KL 
352	357	310923	>JBJ+ 
358	361	310924	LXJ 
362	365	310925	CNJ 
366	371	310926	RC<JM 
372	376	310927	CBRT 
380	381	310928	L-
382	386	310929	JHWH 
387	388	310930	H-
389	394	310931	JCW<H 
395	397	310932	<L 
398	402	310933	<M+K 
403	409	310934	BRKT+K 
410	413	310935	SLH 
