start_index	end_index	word_node	word
13	14	320719	L-
15	15	320720	-
16	20	320721	MNYX 
21	26	320722	MZMWR 
27	28	320723	L-
29	32	320724	DWD 
36	39	320725	CM< 
40	45	320726	>LHJM 
46	51	320727	QWL+J 
52	53	320728	B-
54	59	320729	FJX+J 
60	61	320730	M-
62	65	320731	PXD 
66	70	320732	>WJB 
71	74	320733	TYR 
75	79	320734	XJJ+ 
83	91	320735	TSTJR+NJ 
92	93	320736	M-
94	97	320737	SWD 
98	103	320738	MR<JM 
104	105	320739	M-
106	110	320740	RGCT 
111	115	320741	P<LJ 
116	119	320742	>WN 
123	126	320743	>CR 
127	131	320744	CNNW 
132	133	320745	K-
134	134	320746	-
135	138	320747	XRB 
139	145	320748	LCWN+M 
146	150	320749	DRKW 
151	155	320750	XY+M 
156	159	320751	DBR 
160	162	320752	MR 
166	167	320753	L-
168	172	320754	JRWT 
173	174	320755	B-
175	175	320756	-
176	182	320757	MSTRJM 
183	185	320758	TM 
186	190	320759	PT>M 
191	196	320760	JR+HW 
197	198	320761	W-
199	201	320762	L> 
202	207	320763	JJR>W 
211	216	320764	JXZQW 
217	221	320765	L+MW 
222	225	320766	DBR 
226	228	320767	R< 
229	234	320768	JSPRW 
235	236	320769	L-
237	241	320770	VMWN 
242	248	320771	MWQCJM 
249	253	320772	>MRW 
254	256	320773	MJ 
257	261	320774	JR>H 
262	266	320775	L+MW 
270	275	320776	JXPFW 
276	280	320777	<WLT 
281	285	320778	TMNW 
286	289	320779	XPF 
290	294	320780	MXPF 
295	296	320781	W-
297	300	320782	QRB 
301	304	320783	>JC 
305	306	320784	W-
307	309	320785	LB 
310	313	320786	<MQ 
317	318	320787	W-
319	323	320788	JR+M 
324	329	320789	>LHJM 
330	332	320790	XY 
333	338	320791	PT>WM 
339	342	320792	HJW 
343	349	320793	MKWT+M 
353	354	320794	W-
355	364	320795	JKCJLW+HW 
365	371	320796	<LJ+MW 
372	378	320797	LCWN+M 
379	385	320798	JTNDDW 
386	388	320799	KL 
389	392	320800	R>H 
393	396	320801	B+M 
401	402	320802	W-
403	408	320803	JJR>W 
409	411	320804	KL 
412	415	320805	>DM 
416	417	320806	W-
418	423	320807	JGJDW 
424	427	320808	P<L 
428	433	320809	>LHJM 
434	435	320810	W-
436	442	320811	M<F+HW 
443	449	320812	HFKJLW 
454	458	320813	JFMX 
459	463	320814	YDJQ 
464	465	320815	B-
466	470	320816	JHWH 
471	472	320817	W-
473	476	320818	XSH 
477	480	320819	B+W 
481	482	320820	W-
483	489	320821	JTHLLW 
490	492	320822	KL 
493	497	320823	JCRJ 
498	500	320824	LB 
