start_index	end_index	word_node	word
13	14	317376	L-
15	15	317377	-
16	20	317378	MNYX 
21	26	317379	MFKJL 
27	28	317380	L-
29	32	317381	BNJ 
33	36	317382	QRX 
40	41	317383	K-
42	45	317384	>JL 
46	50	317385	T<RG 
51	53	317386	<L 
54	59	317387	>PJQJ 
60	63	317388	MJM 
64	66	317389	KN 
67	72	317390	NPC+J 
73	77	317391	T<RG 
78	83	317392	>LJ+K 
84	89	317393	>LHJM 
93	97	317394	YM>H 
98	103	317395	NPC+J 
104	105	317396	L-
106	111	317397	>LHJM 
112	113	317398	L-
114	116	317399	>L 
117	119	317400	XJ 
120	123	317401	MTJ 
124	128	317402	>BW> 
129	130	317403	W-
131	135	317404	>R>H 
136	139	317405	PNJ 
140	145	317406	>LHJM 
149	153	317407	HJTH 
154	157	317408	L+J 
158	164	317409	DM<T+J 
165	168	317410	LXM 
169	173	317411	JWMM 
174	175	317412	W-
176	180	317413	LJLH 
181	182	317414	B-
183	186	317415	>MR 
187	191	317416	>LJ+ 
192	194	317417	KL 
195	196	317418	H-
197	200	317419	JWM 
201	204	317420	>JH 
205	211	317421	>LHJ+K 
215	218	317422	>LH 
219	224	317423	>ZKRH 
225	226	317424	W-
227	232	317425	>CPKH 
233	237	317426	<LJ+ 
238	243	317427	NPC+J 
244	246	317428	KJ 
247	251	317429	><BR 
252	253	317430	B-
254	254	317431	-
255	257	317432	SK 
258	263	317433	>DD+M 
264	266	317434	<D 
267	270	317435	BJT 
271	276	317436	>LHJM 
277	278	317437	B-
279	282	317438	QWL 
283	286	317439	RNH 
287	288	317440	W-
289	293	317441	TWDH 
294	298	317442	HMWN 
299	303	317443	XWGG 
307	309	317444	MH 
310	317	317445	TCTWXXJ 
318	323	317446	NPC+J 
324	325	317447	W-
326	330	317448	THMJ 
331	335	317449	<LJ+ 
336	342	317450	HWXJLJ 
343	344	317451	L-
345	350	317452	>LHJM 
351	353	317453	KJ 
354	357	317454	<WD 
358	364	317455	>WDN+W 
365	371	317456	JCW<WT 
372	377	317457	PNJ+W 
381	386	317458	>LHJ+ 
387	391	317459	<LJ+ 
392	397	317460	NPC+J 
398	404	317461	TCTWXX 
405	407	317462	<L 
408	410	317463	KN 
411	417	317464	>ZKR+K 
418	419	317465	M-
420	423	317466	>RY 
424	428	317467	JRDN 
429	430	317468	W-
431	438	317469	XRMWNJM 
439	440	317470	M-
441	443	317471	HR 
444	448	317472	MY<R 
452	456	317473	THWM 
457	459	317474	>L 
460	464	317475	THWM 
465	469	317476	QWR> 
470	471	317477	L-
472	475	317478	QWL 
476	483	317479	YNWRJ+K 
484	486	317480	KL 
487	494	317481	MCBRJ+K 
495	496	317482	W-
497	502	317483	GLJ+K 
503	507	317484	<LJ+ 
508	512	317485	<BRW 
516	520	317486	JWMM 
521	525	317487	JYWH 
526	530	317488	JHWH 
531	536	317489	XSD+W 
537	538	317490	W-
539	540	317491	B-
541	541	317492	-
542	546	317493	LJLH 
547	552	317494	CJR+H 
553	557	317495	<M+J 
558	562	317496	TPLH 
563	564	317497	L-
565	567	317498	>L 
568	572	317499	XJJ+ 
577	582	317500	>WMRH 
583	584	317501	L-
585	587	317502	>L 
588	593	317503	SL<+J 
594	597	317504	LMH 
598	605	317505	CKXT+NJ 
606	609	317506	LMH 
610	613	317507	QDR 
614	617	317508	>LK 
618	619	317509	B-
620	623	317510	LXY 
624	628	317511	>WJB 
633	634	317512	B-
635	638	317513	RYX 
639	640	317514	B-
641	648	317515	<YMWTJ+ 
649	656	317516	XRPW+NJ 
657	663	317517	YWRRJ+ 
664	665	317518	B-
666	671	317519	>MR+M 
672	676	317520	>LJ+ 
677	679	317521	KL 
680	681	317522	H-
682	685	317523	JWM 
686	689	317524	>JH 
690	696	317525	>LHJ+K 
701	703	317526	MH 
704	711	317527	TCTWXXJ 
712	717	317528	NPC+J 
718	719	317529	W-
720	722	317530	MH 
723	727	317531	THMJ 
728	732	317532	<LJ+ 
733	739	317533	HWXJLJ 
740	741	317534	L-
742	747	317535	>LHJM 
748	750	317536	KJ 
751	754	317537	<WD 
755	761	317538	>WDN+W 
762	767	317539	JCW<T 
768	772	317540	PNJ+ 
773	774	317541	W-
775	780	317542	>LHJ+ 
