start_index	end_index	word_node	word
13	16	318292	CJR 
17	22	318293	MZMWR 
23	24	318294	L-
25	28	318295	BNJ 
29	32	318296	QRX 
36	40	318297	GDWL 
41	45	318298	JHWH 
46	47	318299	W-
48	52	318300	MHLL 
53	56	318301	M>D 
57	58	318302	B-
59	62	318303	<JR 
63	70	318304	>LHJ+NW 
71	73	318305	HR 
74	79	318306	QDC+W 
83	86	318307	JPH 
87	90	318308	NWP 
91	95	318309	MFWF 
96	98	318310	KL 
99	100	318311	H-
101	104	318312	>RY 
105	107	318313	HR 
108	112	318314	YJWN 
113	118	318315	JRKTJ 
119	123	318316	YPWN 
124	128	318317	QRJT 
129	132	318318	MLK 
133	135	318319	RB 
139	144	318320	>LHJM 
145	146	318321	B-
147	156	318322	>RMNWTJ+H 
157	161	318323	NWD< 
162	163	318324	L-
164	168	318325	MFGB 
172	174	318326	KJ 
175	178	318327	HNH 
179	180	318328	H-
181	186	318329	MLKJM 
187	192	318330	NW<DW 
193	197	318331	<BRW 
198	202	318332	JXDW 
206	209	318333	HMH 
210	213	318334	R>W 
214	216	318335	KN 
217	221	318336	TMHW 
222	227	318337	NBHLW 
228	233	318338	NXPZW 
237	241	318339	R<DH 
242	248	318340	>XZT+M 
249	251	318341	CM 
252	255	318342	XJL 
256	257	318343	K-
258	258	318344	-
259	264	318345	JWLDH 
268	269	318346	B-
270	273	318347	RWX 
274	278	318348	QDJM 
279	283	318349	TCBR 
284	289	318350	>NJWT 
290	295	318351	TRCJC 
299	300	318352	K-
301	304	318353	>CR 
305	310	318354	CM<NW 
311	313	318355	KN 
314	319	318356	R>JNW 
320	321	318357	B-
322	325	318358	<JR 
326	330	318359	JHWH 
331	336	318360	YB>WT 
337	338	318361	B-
339	342	318362	<JR 
343	350	318363	>LHJ+NW 
351	356	318364	>LHJM 
357	364	318365	JKWNN+H 
365	367	318366	<D 
368	372	318367	<WLM 
373	376	318368	SLH 
381	386	318369	DMJNW 
387	392	318370	>LHJM 
393	398	318371	XSD+K 
399	400	318372	B-
401	404	318373	QRB 
405	411	318374	HJKL+K 
416	417	318375	K-
418	422	318376	CM+K 
423	428	318377	>LHJM 
429	431	318378	KN 
432	438	318379	THLT+K 
439	441	318380	<L 
442	446	318381	QYWJ 
447	450	318382	>RY 
451	454	318383	YDQ 
455	459	318384	ML>H 
460	466	318385	JMJN+K 
471	475	318386	JFMX 
476	478	318387	HR 
479	483	318388	YJWN 
484	489	318389	TGLNH 
490	494	318390	BNWT 
495	500	318391	JHWDH 
501	505	318392	LM<N 
506	513	318393	MCPVJ+K 
518	521	318394	SBW 
522	526	318395	YJWN 
527	528	318396	W-
529	536	318397	HQJPW+H 
537	541	318398	SPRW 
542	549	318399	MGDLJ+H 
554	558	318400	CJTW 
559	564	318401	LB+KM 
565	566	318402	L-
567	572	318403	XJL+H 
573	577	318404	PSGW 
578	587	318405	>RMNWTJ+H 
588	592	318406	LM<N 
593	598	318407	TSPRW 
599	600	318408	L-
601	604	318409	DWR 
605	610	318410	>XRWN 
615	617	318411	KJ 
618	620	318412	ZH 
621	626	318413	>LHJM 
627	634	318414	>LHJ+NW 
635	639	318415	<WLM 
640	641	318416	W-
642	644	318417	<D 
645	648	318418	HW> 
649	656	318419	JNHG+NW 
657	659	318420	<L 
660	663	318421	MWT 
