start_index	end_index	word_node	word
13	18	318639	MZMWR 
19	20	318640	L-
21	24	318641	>SP 
25	27	318642	>L 
28	33	318643	>LHJM 
34	38	318644	JHWH 
39	42	318645	DBR 
43	44	318646	W-
45	49	318647	JQR> 
50	53	318648	>RY 
54	55	318649	M-
56	60	318650	MZRX 
61	64	318651	CMC 
65	67	318652	<D 
68	73	318653	MB>+W 
77	78	318654	M-
79	83	318655	YJWN 
84	88	318656	MKLL 
89	92	318657	JPJ 
93	98	318658	>LHJM 
99	104	318659	HWPJ< 
108	111	318660	JB> 
112	119	318661	>LHJ+NW 
120	121	318662	W-
122	124	318663	>L 
125	129	318664	JXRC 
130	132	318665	>C 
133	134	318666	L-
135	140	318667	PNJ+W 
141	145	318668	T>KL 
146	147	318669	W-
148	155	318670	SBJBJ+W 
156	161	318671	NF<RH 
162	165	318672	M>D 
169	173	318673	JQR> 
174	176	318674	>L 
177	178	318675	H-
179	183	318676	CMJM 
184	185	318677	M-
186	188	318678	<L 
189	190	318679	W-
191	193	318680	>L 
194	195	318681	H-
196	199	318682	>RY 
200	201	318683	L-
202	205	318684	DJN 
206	210	318685	<M+W 
214	218	318686	>SPW 
219	222	318687	L+J 
223	229	318688	XSJDJ+ 
230	234	318689	KRTJ 
235	241	318690	BRJT+J 
242	245	318691	<LJ 
246	249	318692	ZBX 
253	254	318693	W-
255	260	318694	JGJDW 
261	265	318695	CMJM 
266	271	318696	YDQ+W 
272	274	318697	KJ 
275	280	318698	>LHJM 
281	284	318699	CPV 
285	288	318700	HW> 
289	292	318701	SLH 
296	300	318702	CM<H 
301	305	318703	<M+J 
306	307	318704	W-
308	313	318705	>DBRH 
314	319	318706	JFR>L 
320	321	318707	W-
322	327	318708	><JDH 
328	331	318709	B+K 
332	337	318710	>LHJM 
338	344	318711	>LHJ+K 
345	349	318712	>NKJ 
353	355	318713	L> 
356	358	318714	<L 
359	365	318715	ZBXJ+K 
366	373	318716	>WKJX+K 
374	375	318717	W-
376	383	318718	<WLTJ+K 
384	385	318719	L-
386	391	318720	NGD+J 
392	396	318721	TMJD 
400	402	318722	L> 
403	406	318723	>QX 
407	408	318724	M-
409	414	318725	BJT+K 
415	417	318726	PR 
418	419	318727	M-
420	428	318728	MKL>TJ+K 
429	435	318729	<TWDJM 
440	442	318730	KJ 
443	446	318731	L+J 
447	449	318732	KL 
450	454	318733	XJTW 
455	458	318734	J<R 
459	464	318735	BHMWT 
465	466	318736	B-
467	471	318737	HRRJ 
472	475	318738	>LP 
480	485	318739	JD<TJ 
486	488	318740	KL 
489	492	318741	<WP 
493	497	318742	HRJM 
498	499	318743	W-
500	503	318744	ZJZ 
504	507	318745	FDJ 
508	513	318746	<MD+J 
518	520	318747	>M 
521	525	318748	>R<B 
526	528	318749	L> 
529	532	318750	>MR 
533	536	318751	L+K 
537	539	318752	KJ 
540	543	318753	L+J 
544	547	318754	TBL 
548	549	318755	W-
550	555	318756	ML>+H 
560	561	318757	H-
562	566	318758	>WKL 
567	570	318759	BFR 
571	577	318760	>BJRJM 
578	579	318761	W-
580	582	318762	DM 
583	589	318763	<TWDJM 
590	594	318764	>CTH 
599	602	318765	ZBX 
603	604	318766	L-
605	610	318767	>LHJM 
611	615	318768	TWDH 
616	617	318769	W-
618	621	318770	CLM 
622	623	318771	L-
624	629	318772	<LJWN 
630	636	318773	NDRJ+K 
641	642	318774	W-
643	649	318775	QR>+NJ 
650	651	318776	B-
652	655	318777	JWM 
656	659	318778	YRH 
660	666	318779	>XLY+K 
667	668	318780	W-
669	676	318781	TKBD+NJ 
681	682	318782	W-
683	684	318783	L-
685	685	318784	-
686	689	318785	RC< 
690	693	318786	>MR 
694	699	318787	>LHJM 
700	702	318788	MH 
703	706	318789	L+K 
707	708	318790	L-
709	712	318791	SPR 
713	717	318792	XQJ+ 
718	719	318793	W-
720	723	318794	TF> 
724	730	318795	BRJT+J 
731	734	318796	<LJ 
735	739	318797	PJ+K 
744	745	318798	W-
746	749	318799	>TH 
750	754	318800	FN>T 
755	759	318801	MWSR 
760	761	318802	W-
762	766	318803	TCLK 
767	772	318804	DBRJ+ 
773	779	318805	>XRJ+K 
784	786	318806	>M 
787	791	318807	R>JT 
792	795	318808	GNB 
796	797	318809	W-
798	801	318810	TRY 
802	806	318811	<M+W 
807	808	318812	W-
809	811	318813	<M 
812	818	318814	MN>PJM 
819	824	318815	XLQ+K 
829	833	318816	PJ+K 
834	838	318817	CLXT 
839	840	318818	B-
841	844	318819	R<H 
845	846	318820	W-
847	853	318821	LCWN+K 
854	859	318822	TYMJD 
860	864	318823	MRMH 
869	872	318824	TCB 
873	874	318825	B-
875	880	318826	>XJ+K 
881	885	318827	TDBR 
886	887	318828	B-
888	890	318829	BN 
891	895	318830	>M+K 
896	899	318831	TTN 
900	903	318832	DPJ 
908	911	318833	>LH 
912	916	318834	<FJT 
917	918	318835	W-
919	925	318836	HXRCTJ 
926	930	318837	DMJT 
931	935	318838	HJWT 
936	940	318839	>HJH 
941	946	318840	KMW+K 
947	954	318841	>WKJX+K 
955	956	318842	W-
957	962	318843	><RKH 
963	964	318844	L-
965	971	318845	<JNJ+K 
976	980	318846	BJNW 
981	983	318847	N> 
984	987	318848	Z>T 
988	992	318849	CKXJ 
993	997	318850	>LWH 
998	1000	318851	PN 
1001	1005	318852	>VRP 
1006	1007	318853	W-
1008	1011	318854	>JN 
1012	1016	318855	MYJL 
1021	1024	318856	ZBX 
1025	1029	318857	TWDH 
1030	1038	318858	JKBDN+NJ 
1039	1040	318859	W-
1041	1043	318860	FM 
1044	1047	318861	DRK 
1048	1054	318862	>R>N+W 
1055	1056	318863	B-
1057	1060	318864	JC< 
1061	1066	318865	>LHJM 
