start_index	end_index	word_node	word
13	14	316992	L-
15	15	316993	-
16	20	316994	MNYX 
21	22	316995	L-
23	26	316996	DWD 
27	32	316997	MZMWR 
36	39	316998	QWH 
40	45	316999	QWJTJ 
46	50	317000	JHWH 
51	52	317001	W-
53	55	317002	JV 
56	60	317003	>LJ+ 
61	62	317004	W-
63	67	317005	JCM< 
68	74	317006	CW<T+J 
78	79	317007	W-
80	86	317008	J<L+NJ 
87	88	317009	M-
89	92	317010	BWR 
93	97	317011	C>WN 
98	99	317012	M-
100	103	317013	VJV 
104	105	317014	H-
106	109	317015	JWN 
110	111	317016	W-
112	115	317017	JQM 
116	118	317018	<L 
119	122	317019	SL< 
123	128	317020	RGLJ+ 
129	133	317021	KWNN 
134	139	317022	>CRJ+ 
143	144	317023	W-
145	148	317024	JTN 
149	150	317025	B-
151	154	317026	P+J 
155	158	317027	CJR 
159	162	317028	XDC 
163	167	317029	THLH 
168	169	317030	L-
170	177	317031	>LHJ+NW 
178	182	317032	JR>W 
183	187	317033	RBJM 
188	189	317034	W-
190	195	317035	JJR>W 
196	197	317036	W-
198	203	317037	JBVXW 
204	205	317038	B-
206	210	317039	JHWH 
214	218	317040	>CRJ 
219	220	317041	H-
221	224	317042	GBR 
225	228	317043	>CR 
229	231	317044	FM 
232	236	317045	JHWH 
237	243	317046	MBVX+W 
244	245	317047	W-
246	248	317048	L> 
249	252	317049	PNH 
253	255	317050	>L 
256	261	317051	RHBJM 
262	263	317052	W-
264	267	317053	FVJ 
268	271	317054	KZB 
275	279	317055	RBWT 
280	284	317056	<FJT 
285	288	317057	>TH 
289	293	317058	JHWH 
294	299	317059	>LHJ+ 
300	308	317060	NPL>TJ+K 
309	310	317061	W-
311	319	317062	MXCBTJ+K 
320	326	317063	>LJ+NW 
327	330	317064	>JN 
331	334	317065	<RK 
335	340	317066	>LJ+K 
341	346	317067	>GJDH 
347	348	317068	W-
349	354	317069	>DBRH 
355	359	317070	<YMW 
360	361	317071	M-
362	365	317072	SPR 
369	372	317073	ZBX 
373	374	317074	W-
375	379	317075	MNXH 
380	382	317076	L> 
383	387	317077	XPYT 
388	393	317078	>ZNJM 
394	398	317079	KRJT 
399	402	317080	L+J 
403	407	317081	<WLH 
408	409	317082	W-
410	414	317083	XV>H 
415	417	317084	L> 
418	422	317085	C>LT 
426	428	317086	>Z 
429	434	317087	>MRTJ 
435	438	317088	HNH 
439	443	317089	B>TJ 
444	445	317090	B-
446	450	317091	MGLT 
451	454	317092	SPR 
455	459	317093	KTWB 
460	464	317094	<LJ+ 
468	469	317095	L-
470	474	317096	<FWT 
475	481	317097	RYWN+K 
482	487	317098	>LHJ+ 
488	493	317099	XPYTJ 
494	495	317100	W-
496	502	317101	TWRT+K 
503	504	317102	B-
505	508	317103	TWK 
509	513	317104	M<J+ 
518	523	317105	BFRTJ 
524	527	317106	YDQ 
528	529	317107	B-
530	533	317108	QHL 
534	536	317109	RB 
537	540	317110	HNH 
541	546	317111	FPTJ+ 
547	549	317112	L> 
550	554	317113	>KL> 
555	559	317114	JHWH 
560	563	317115	>TH 
564	568	317116	JD<T 
573	579	317117	YDQT+K 
580	582	317118	L> 
583	588	317119	KSJTJ 
589	590	317120	B-
591	594	317121	TWK 
595	599	317122	LB+J 
600	607	317123	>MWNT+K 
608	609	317124	W-
610	617	317125	TCW<T+K 
618	623	317126	>MRTJ 
624	626	317127	L> 
627	632	317128	KXDTJ 
633	638	317129	XSD+K 
639	640	317130	W-
641	646	317131	>MT+K 
647	648	317132	L-
649	652	317133	QHL 
653	655	317134	RB 
660	663	317135	>TH 
664	668	317136	JHWH 
669	671	317137	L> 
672	676	317138	TKL> 
677	683	317139	RXMJ+K 
684	689	317140	MMN+J 
690	695	317141	XSD+K 
696	697	317142	W-
698	703	317143	>MT+K 
704	708	317144	TMJD 
709	716	317145	JYRW+NJ 
721	723	317146	KJ 
724	728	317147	>PPW 
729	733	317148	<LJ+ 
734	738	317149	R<WT 
739	741	317150	<D 
742	745	317151	>JN 
746	750	317152	MSPR 
751	759	317153	HFJGW+NJ 
760	766	317154	<WNTJ+ 
767	768	317155	W-
769	771	317156	L> 
772	777	317157	JKLTJ 
778	779	317158	L-
780	784	317159	R>WT 
785	789	317160	<YMW 
790	791	317161	M-
792	797	317162	F<RWT 
798	803	317163	R>C+J 
804	805	317164	W-
806	810	317165	LB+J 
811	817	317166	<ZB+NJ 
822	825	317167	RYH 
826	830	317168	JHWH 
831	832	317169	L-
833	840	317170	HYJL+NJ 
841	845	317171	JHWH 
846	847	317172	L-
848	854	317173	<ZRT+J 
855	859	317174	XWCH 
864	868	317175	JBCW 
869	870	317176	W-
871	876	317177	JXPRW 
877	880	317178	JXD 
881	886	317179	MBQCJ 
887	892	317180	NPC+J 
893	894	317181	L-
895	901	317182	SPWT+H 
902	906	317183	JSGW 
907	911	317184	>XWR 
912	913	317185	W-
914	919	317186	JKLMW 
920	924	317187	XPYJ 
925	930	317188	R<T+J 
935	939	317189	JCMW 
940	942	317190	<L 
943	946	317191	<QB 
947	952	317192	BCT+M 
953	954	317193	H-
955	960	317194	>MRJM 
961	964	317195	L+J 
965	968	317196	H>X 
969	972	317197	H>X 
977	982	317198	JFJFW 
983	984	317199	W-
985	990	317200	JFMXW 
991	994	317201	B+K 
995	997	317202	KL 
998	1005	317203	MBQCJ+K 
1006	1011	317204	J>MRW 
1012	1016	317205	TMJD 
1017	1021	317206	JGDL 
1022	1026	317207	JHWH 
1027	1031	317208	>HBJ 
1032	1039	317209	TCW<T+K 
1044	1045	317210	W-
1046	1049	317211	>NJ 
1050	1053	317212	<NJ 
1054	1055	317213	W-
1056	1061	317214	>BJWN 
1062	1066	317215	>DNJ 
1067	1071	317216	JXCB 
1072	1075	317217	L+J 
1076	1082	317218	<ZRT+J 
1083	1084	317219	W-
1085	1091	317220	MPLV+J 
1092	1095	317221	>TH 
1096	1101	317222	>LHJ+ 
1102	1104	317223	>L 
1105	1109	317224	T>XR 
