start_index	end_index	word_node	word
13	14	319063	L-
15	15	319064	-
16	20	319065	MNYX 
21	26	319066	MFKJL 
27	28	319067	L-
29	32	319068	DWD 
36	37	319069	B-
38	41	319070	BW> 
42	46	319071	DW>G 
47	48	319072	H-
49	53	319073	>DMJ 
54	55	319074	W-
56	59	319075	JGD 
60	61	319076	L-
62	66	319077	C>WL 
67	68	319078	W-
69	73	319079	J>MR 
74	77	319080	L+W 
78	80	319081	B> 
81	84	319082	DWD 
85	87	319083	>L 
88	91	319084	BJT 
92	98	319085	>XJMLK 
102	104	319086	MH 
105	110	319087	TTHLL 
111	112	319088	B-
113	116	319089	R<H 
117	118	319090	H-
119	123	319091	GBWR 
124	127	319092	XSD 
128	130	319093	>L 
131	133	319094	KL 
134	135	319095	H-
136	139	319096	JWM 
143	147	319097	HWWT 
148	152	319098	TXCB 
153	159	319099	LCWN+K 
160	161	319100	K-
162	165	319101	T<R 
166	170	319102	MLVC 
171	174	319103	<FH 
175	179	319104	RMJH 
183	187	319105	>HBT 
188	190	319106	R< 
191	192	319107	M-
193	196	319108	VWB 
197	200	319109	CQR 
201	202	319110	M-
203	206	319111	DBR 
207	210	319112	YDQ 
211	214	319113	SLH 
218	222	319114	>HBT 
223	225	319115	KL 
226	230	319116	DBRJ 
231	234	319117	BL< 
235	239	319118	LCWN 
240	244	319119	MRMH 
248	250	319120	GM 
251	253	319121	>L 
254	259	319122	JTY+K 
260	261	319123	L-
262	265	319124	NYX 
266	271	319125	JXT+K 
272	273	319126	W-
274	279	319127	JSX+K 
280	281	319128	M-
282	285	319129	>HL 
286	287	319130	W-
288	293	319131	CRC+K 
294	295	319132	M-
296	299	319133	>RY 
300	304	319134	XJJM 
305	308	319135	SLH 
312	313	319136	W-
314	318	319137	JR>W 
319	325	319138	YDJQJM 
326	327	319139	W-
328	333	319140	JJR>W 
334	335	319141	W-
336	341	319142	<LJ+W 
342	347	319143	JFXQW 
351	354	319144	HNH 
355	356	319145	H-
357	360	319146	GBR 
361	363	319147	L> 
364	368	319148	JFJM 
369	374	319149	>LHJM 
375	381	319150	M<WZ+W 
382	383	319151	W-
384	388	319152	JBVX 
389	390	319153	B-
391	393	319154	RB 
394	399	319155	<CR+W 
400	403	319156	J<Z 
404	405	319157	B-
406	411	319158	HWT+W 
416	417	319159	W-
418	421	319160	>NJ 
422	423	319161	K-
424	427	319162	ZJT 
428	432	319163	R<NN 
433	434	319164	B-
435	438	319165	BJT 
439	444	319166	>LHJM 
445	450	319167	BVXTJ 
451	452	319168	B-
453	456	319169	XSD 
457	462	319170	>LHJM 
463	467	319171	<WLM 
468	469	319172	W-
470	472	319173	<D 
477	482	319174	>WD+K 
483	484	319175	L-
485	489	319176	<WLM 
490	492	319177	KJ 
493	497	319178	<FJT 
498	499	319179	W-
500	504	319180	>QWH 
505	509	319181	CM+K 
510	512	319182	KJ 
513	516	319183	VWB 
517	520	319184	NGD 
521	528	319185	XSJDJ+K 
