start_index	end_index	word_node	word
13	14	327620	L-
15	18	327621	DWD 
19	24	327622	MZMWR 
25	28	327623	XSD 
29	30	327624	W-
31	35	327625	MCPV 
36	41	327626	>CJRH 
42	45	327627	L+K 
46	50	327628	JHWH 
51	56	327629	>ZMRH 
60	66	327630	>FKJLH 
67	68	327631	B-
69	72	327632	DRK 
73	77	327633	TMJM 
78	81	327634	MTJ 
82	86	327635	TBW> 
87	91	327636	>LJ+ 
92	97	327637	>THLK 
98	99	327638	B-
100	102	327639	TM 
103	108	327640	LBB+J 
109	110	327641	B-
111	114	327642	QRB 
115	120	327643	BJT+J 
124	126	327644	L> 
127	131	327645	>CJT 
132	133	327646	L-
134	137	327647	NGD 
138	143	327648	<JNJ+ 
144	147	327649	DBR 
148	153	327650	BLJ<L 
154	157	327651	<FH 
158	162	327652	SVJM 
163	168	327653	FN>TJ 
169	171	327654	L> 
172	176	327655	JDBQ 
177	180	327656	B+J 
184	187	327657	LBB 
188	191	327658	<QC 
192	196	327659	JSWR 
197	202	327660	MMN+J 
203	205	327661	R< 
206	208	327662	L> 
209	212	327663	>D< 
216	222	327664	MLWCNJ 
223	224	327665	B-
225	225	327666	-
226	229	327667	STR 
230	235	327668	R<+HW 
236	241	327669	>WT+W 
242	247	327670	>YMJT 
248	251	327671	GBH 
252	257	327672	<JNJM 
258	259	327673	W-
260	263	327674	RXB 
264	267	327675	LBB 
268	272	327676	>T+W 
273	275	327677	L> 
276	280	327678	>WKL 
284	289	327679	<JNJ+ 
290	291	327680	B-
292	297	327681	N>MNJ 
298	301	327682	>RY 
302	303	327683	L-
304	307	327684	CBT 
308	313	327685	<MD+J 
314	317	327686	HLK 
318	319	327687	B-
320	323	327688	DRK 
324	328	327689	TMJM 
329	332	327690	HW> 
333	340	327691	JCRT+NJ 
344	346	327692	L> 
347	350	327693	JCB 
351	352	327694	B-
353	356	327695	QRB 
357	362	327696	BJT+J 
363	366	327697	<FH 
367	371	327698	RMJH 
372	375	327699	DBR 
376	381	327700	CQRJM 
382	384	327701	L> 
385	389	327702	JKWN 
390	391	327703	L-
392	395	327704	NGD 
396	401	327705	<JNJ+ 
405	406	327706	L-
407	407	327707	-
408	413	327708	BQRJM 
414	419	327709	>YMJT 
420	422	327710	KL 
423	427	327711	RC<J 
428	431	327712	>RY 
432	433	327713	L-
434	439	327714	HKRJT 
440	441	327715	M-
442	445	327716	<JR 
446	450	327717	JHWH 
451	453	327718	KL 
454	458	327719	P<LJ 
459	462	327720	>WN 
