start_index	end_index	word_node	word
13	16	311765	LMH 
17	21	311766	JHWH 
22	26	311767	T<MD 
27	28	311768	B-
29	33	311769	RXWQ 
34	39	311770	T<LJM 
40	41	311771	L-
42	46	311772	<TWT 
47	48	311773	B-
49	49	311774	-
50	53	311775	YRH 
57	58	311776	B-
59	63	311777	G>WT 
64	67	311778	RC< 
68	72	311779	JDLQ 
73	76	311780	<NJ 
77	82	311781	JTPFW 
83	84	311782	B-
85	90	311783	MZMWT 
91	93	311784	ZW 
94	98	311785	XCBW 
102	104	311786	KJ 
105	108	311787	HLL 
109	112	311788	RC< 
113	115	311789	<L 
116	120	311790	T>WT 
121	126	311791	NPC+W 
127	128	311792	W-
129	132	311793	BY< 
133	136	311794	BRK 
137	140	311795	N>Y 
141	145	311796	JHWH 
149	152	311797	RC< 
153	154	311798	K-
155	158	311799	GBH 
159	163	311800	>P+W 
164	166	311801	BL 
167	171	311802	JDRC 
172	175	311803	>JN 
176	181	311804	>LHJM 
182	184	311805	KL 
185	193	311806	MZMWTJ+W 
197	202	311807	JXJLW 
203	208	311808	DRK+W 
209	210	311809	B-
211	213	311810	KL 
214	216	311811	<T 
217	221	311812	MRWM 
222	229	311813	MCPVJ+K 
230	231	311814	M-
232	237	311815	NGD+W 
238	240	311816	KL 
241	248	311817	YWRRJ+W 
249	253	311818	JPJX 
254	258	311819	B+HM 
262	265	311820	>MR 
266	267	311821	B-
268	272	311822	LB+W 
273	275	311823	BL 
276	280	311824	>MWV 
281	282	311825	L-
283	285	311826	DR 
286	287	311827	W-
288	290	311828	DR 
291	294	311829	>CR 
295	297	311830	L> 
298	299	311831	B-
300	302	311832	R< 
306	309	311833	>LH 
310	315	311834	PJ+HW 
316	319	311835	ML> 
320	321	311836	W-
322	327	311837	MRMWT 
328	329	311838	W-
330	332	311839	TK 
333	336	311840	TXT 
337	343	311841	LCWN+W 
344	347	311842	<ML 
348	349	311843	W-
350	353	311844	>WN 
357	360	311845	JCB 
361	362	311846	B-
363	367	311847	M>RB 
368	373	311848	XYRJM 
374	375	311849	B-
376	376	311850	-
377	383	311851	MSTRJM 
384	388	311852	JHRG 
389	392	311853	NQJ 
393	399	311854	<JNJ+W 
400	401	311855	L-
402	406	311856	XLKH 
407	412	311857	JYPNW 
416	420	311858	J>RB 
421	422	311859	B-
423	423	311860	-
424	428	311861	MSTR 
429	430	311862	K-
431	435	311863	>RJH 
436	437	311864	B-
438	442	311865	SK+H 
443	447	311866	J>RB 
448	449	311867	L-
450	454	311868	XVWP 
455	458	311869	<NJ 
459	463	311870	JXVP 
464	467	311871	<NJ 
468	469	311872	B-
470	475	311873	MCK+W 
476	477	311874	B-
478	483	311875	RCT+W 
488	492	311876	WDKH 
493	496	311877	JCX 
497	498	311878	W-
499	502	311879	NPL 
503	504	311880	B-
505	512	311881	<YWMJ+W 
513	515	311882	XL-
516	520	311883	K>JM 
525	528	311884	>MR 
529	530	311885	B-
531	535	311886	LB+W 
536	539	311887	CKX 
540	542	311888	>L 
543	548	311889	HSTJR 
549	554	311890	PNJ+W 
555	557	311891	BL 
558	561	311892	R>H 
562	563	311893	L-
564	567	311894	NYX 
572	576	311895	QWMH 
577	581	311896	JHWH 
582	584	311897	>L 
585	588	311898	NF> 
589	593	311899	JD+K 
594	596	311900	>L 
597	601	311901	TCKX 
602	607	311902	<NJJM 
612	614	311903	<L 
615	617	311904	MH 
618	621	311905	N>Y 
622	625	311906	RC< 
626	631	311907	>LHJM 
632	635	311908	>MR 
636	637	311909	B-
638	642	311910	LB+W 
643	645	311911	L> 
646	650	311912	TDRC 
655	659	311913	R>TH 
660	662	311914	KJ 
663	666	311915	>TH 
667	670	311916	<ML 
671	672	311917	W-
673	676	311918	K<S 
677	681	311919	TBJV 
682	683	311920	L-
684	686	311921	TT 
687	688	311922	B-
689	693	311923	JD+K 
694	699	311924	<LJ+K 
700	704	311925	J<ZB 
705	709	311926	XLKH 
710	714	311927	JTWM 
715	718	311928	>TH 
719	723	311929	HJJT 
724	728	311930	<WZR 
733	736	311931	CBR 
737	741	311932	ZRW< 
742	745	311933	RC< 
746	747	311934	W-
748	750	311935	R< 
751	756	311936	TDRWC 
757	762	311937	RC<+W 
763	765	311938	BL 
766	770	311939	TMY> 
775	779	311940	JHWH 
780	783	311941	MLK 
784	788	311942	<WLM 
789	790	311943	W-
791	793	311944	<D 
794	798	311945	>BDW 
799	803	311946	GWJM 
804	805	311947	M-
806	811	311948	>RY+W 
816	820	311949	T>WT 
821	826	311950	<NWJM 
827	831	311951	CM<T 
832	836	311952	JHWH 
837	841	311953	TKJN 
842	846	311954	LB+M 
847	852	311955	TQCJB 
853	858	311956	>ZN+K 
863	864	311957	L-
865	868	311958	CPV 
869	873	311959	JTWM 
874	875	311960	W-
876	878	311961	DK 
879	881	311962	BL 
882	887	311963	JWSJP 
888	891	311964	<WD 
892	893	311965	L-
894	897	311966	<RY 
898	902	311967	>NWC 
903	905	311968	MN 
906	907	311969	H-
908	911	311970	>RY 
