start_index	end_index	word_node	word
13	14	320238	L-
15	15	320239	-
16	20	320240	MNYX 
21	23	320241	<L 
24	28	320242	CWCN 
29	33	320243	<DWT 
34	38	320244	MKTM 
39	40	320245	L-
41	44	320246	DWD 
45	46	320247	L-
47	50	320248	LMD 
54	55	320249	B-
56	62	320250	HYWT+W 
63	65	320251	>T 
66	75	320252	>RM_NHRJM 
76	77	320253	W-
78	80	320254	>T 
81	84	320255	>RM 
85	89	320256	YWBH 
90	91	320257	W-
92	95	320258	JCB 
96	100	320259	JW>B 
101	102	320260	W-
103	105	320261	JK 
106	108	320262	>T 
109	113	320263	>DWM 
114	115	320264	B-
116	123	320265	GJ>_MLX 
124	128	320266	CNJM 
129	132	320267	<FR 
133	136	320268	>LP 
140	145	320269	>LHJM 
146	153	320270	ZNXT+NW 
154	161	320271	PRYT+NW 
162	166	320272	>NPT 
167	172	320273	TCWBB 
173	177	320274	L+NW 
181	187	320275	HR<CTH 
188	191	320276	>RY 
192	198	320277	PYMT+H 
199	202	320278	RPH 
203	209	320279	CBRJ+H 
210	212	320280	KJ 
213	216	320281	MVH 
220	226	320282	HR>JTH 
227	231	320283	<M+K 
232	235	320284	QCH 
236	244	320285	HCQJT+NW 
245	248	320286	JJN 
249	254	320287	TR<LH 
258	262	320288	NTTH 
263	264	320289	L-
265	271	320290	JR>J+K 
272	274	320291	NS 
275	276	320292	L-
277	283	320293	HTNWSS 
284	285	320294	M-
286	289	320295	PNJ 
290	293	320296	QCV 
294	297	320297	SLH 
301	305	320298	LM<N 
306	312	320299	JXLYWN 
313	320	320300	JDJDJ+K 
321	327	320301	HWCJ<H 
328	334	320302	JMJN+K 
335	336	320303	W-
337	342	320304	<N+NW 
346	351	320305	>LHJM 
352	355	320306	DBR 
356	357	320307	B-
358	363	320308	QDC+W 
364	369	320309	><LZH 
370	375	320310	>XLQH 
376	379	320311	CKM 
380	381	320312	W-
382	385	320313	<MQ 
386	390	320314	SKWT 
391	395	320315	>MDD 
399	402	320316	L+J 
403	407	320317	GL<D 
408	409	320318	W-
410	413	320319	L+J 
414	418	320320	MNCH 
419	420	320321	W-
421	426	320322	>PRJM 
427	431	320323	M<WZ 
432	437	320324	R>C+J 
438	443	320325	JHWDH 
444	450	320326	MXQQ+J 
455	459	320327	MW>B 
460	463	320328	SJR 
464	469	320329	RXY+J 
470	472	320330	<L 
473	477	320331	>DWM 
478	483	320332	>CLJK 
484	489	320333	N<L+J 
490	494	320334	<LJ+ 
495	499	320335	PLCT 
500	506	320336	HTR<<J 
511	513	320337	MJ 
514	520	320338	JBL+NJ 
521	524	320339	<JR 
525	529	320340	MYWR 
530	532	320341	MJ 
533	538	320342	NX+NJ 
539	541	320343	<D 
542	546	320344	>DWM 
551	552	320345	H-
553	555	320346	L> 
556	559	320347	>TH 
560	565	320348	>LHJM 
566	573	320349	ZNXT+NW 
574	575	320350	W-
576	578	320351	L> 
579	582	320352	TY> 
583	588	320353	>LHJM 
589	590	320354	B-
591	600	320355	YB>WTJ+NW 
605	608	320356	HBH 
609	613	320357	L+NW 
614	618	320358	<ZRT 
619	620	320359	M-
621	623	320360	YR 
624	625	320361	W-
626	629	320362	CW> 
630	635	320363	TCW<T 
636	639	320364	>DM 
644	645	320365	B-
646	651	320366	>LHJM 
652	656	320367	N<FH 
657	660	320368	XJL 
661	662	320369	W-
663	666	320370	HW> 
667	671	320371	JBWS 
672	678	320372	YRJ+NW 
