start_index	end_index	word_node	word
13	14	311971	L-
15	15	311972	-
16	20	311973	MNYX 
21	22	311974	L-
23	26	311975	DWD 
27	28	311976	B-
29	33	311977	JHWH 
34	39	311978	XSJTJ 
40	43	311979	>JK 
44	49	311980	T>MRW 
50	51	311981	L-
52	57	311982	NPC+J 
58	62	311983	NWDW 
63	68	311984	HR+KM 
69	73	311985	YPWR 
77	79	311986	KJ 
80	83	311987	HNH 
84	85	311988	H-
86	91	311989	RC<JM 
92	98	311990	JDRKWN 
99	102	311991	QCT 
103	108	311992	KWNNW 
109	113	311993	XY+M 
114	116	311994	<L 
117	120	311995	JTR 
121	122	311996	L-
123	127	311997	JRWT 
128	131	311998	BMW 
132	135	311999	>PL 
136	137	312000	L-
138	142	312001	JCRJ 
143	145	312002	LB 
149	151	312003	KJ 
152	153	312004	H-
154	158	312005	CTWT 
159	165	312006	JHRSWN 
166	170	312007	YDJQ 
171	173	312008	MH 
174	177	312009	P<L 
181	185	312010	JHWH 
186	187	312011	B-
188	192	312012	HJKL 
193	198	312013	QDC+W 
199	203	312014	JHWH 
204	205	312015	B-
206	206	312016	-
207	211	312017	CMJM 
212	217	312018	KS>+W 
218	224	312019	<JNJ+W 
225	229	312020	JXZW 
230	237	312021	<P<PJ+W 
238	243	312022	JBXNW 
244	247	312023	BNJ 
248	251	312024	>DM 
255	259	312025	JHWH 
260	264	312026	YDJQ 
265	269	312027	JBXN 
270	271	312028	W-
272	275	312029	RC< 
276	277	312030	W-
278	281	312031	>HB 
282	285	312032	XMS 
286	290	312033	FN>H 
291	296	312034	NPC+W 
300	304	312035	JMVR 
305	307	312036	<L 
308	313	312037	RC<JM 
314	318	312038	PXJM 
319	321	312039	>C 
322	323	312040	W-
324	329	312041	GPRJT 
330	331	312042	W-
332	335	312043	RWX 
336	342	312044	ZL<PWT 
343	346	312045	MNT 
347	352	312046	KWS+M 
356	358	312047	KJ 
359	363	312048	YDJQ 
364	368	312049	JHWH 
369	374	312050	YDQWT 
375	378	312051	>HB 
379	382	312052	JCR 
383	387	312053	JXZW 
388	394	312054	PNJ+MW 
