start_index	end_index	word_node	word
13	14	318078	L-
15	15	318079	-
16	20	318080	MNYX 
21	22	318081	L-
23	26	318082	BNJ 
27	30	318083	QRX 
31	33	318084	<L 
34	39	318085	<LMWT 
40	43	318086	CJR 
47	52	318087	>LHJM 
53	57	318088	L+NW 
58	62	318089	MXSH 
63	64	318090	W-
65	67	318091	<Z 
68	72	318092	<ZRH 
73	74	318093	B-
75	79	318094	YRWT 
80	84	318095	NMY> 
85	88	318096	M>D 
92	94	318097	<L 
95	97	318098	KN 
98	100	318099	L> 
101	105	318100	NJR> 
106	107	318101	B-
108	112	318102	HMJR 
113	116	318103	>RY 
117	118	318104	W-
119	120	318105	B-
121	124	318106	MWV 
125	129	318107	HRJM 
130	131	318108	B-
132	134	318109	LB 
135	139	318110	JMJM 
143	147	318111	JHMW 
148	153	318112	JXMRW 
154	160	318113	MJMJ+W 
161	166	318114	JR<CW 
167	171	318115	HRJM 
172	173	318116	B-
174	180	318117	G>WT+W 
181	184	318118	SLH 
188	191	318119	NHR 
192	198	318120	PLGJ+W 
199	204	318121	JFMXW 
205	208	318122	<JR 
209	214	318123	>LHJM 
215	218	318124	QDC 
219	224	318125	MCKNJ 
225	230	318126	<LJWN 
234	239	318127	>LHJM 
240	241	318128	B-
242	247	318129	QRB+H 
248	250	318130	BL 
251	255	318131	TMWV 
256	262	318132	J<ZR+H 
263	268	318133	>LHJM 
269	270	318134	L-
271	275	318135	PNWT 
276	279	318136	BQR 
283	286	318137	HMW 
287	291	318138	GWJM 
292	295	318139	MVW 
296	302	318140	MMLKWT 
303	306	318141	NTN 
307	308	318142	B-
309	314	318143	QWL+W 
315	319	318144	TMWG 
320	323	318145	>RY 
327	331	318146	JHWH 
332	337	318147	YB>WT 
338	343	318148	<M+NW 
344	348	318149	MFGB 
349	353	318150	L+NW 
354	358	318151	>LHJ 
359	363	318152	J<QB 
364	367	318153	SLH 
371	374	318154	LKW 
375	378	318155	XZW 
379	385	318156	MP<LWT 
386	390	318157	JHWH 
391	394	318158	>CR 
395	397	318159	FM 
398	402	318160	CMWT 
403	404	318161	B-
405	405	318162	-
406	409	318163	>RY 
414	419	318164	MCBJT 
420	426	318165	MLXMWT 
427	429	318166	<D 
430	433	318167	QYH 
434	435	318168	H-
436	439	318169	>RY 
440	443	318170	QCT 
444	448	318171	JCBR 
449	450	318172	W-
451	454	318173	QYY 
455	459	318174	XNJT 
460	465	318175	<GLWT 
466	470	318176	JFRP 
471	472	318177	B-
473	473	318178	-
474	476	318179	>C 
481	485	318180	HRPW 
486	487	318181	W-
488	491	318182	D<W 
492	494	318183	KJ 
495	499	318184	>NKJ 
500	505	318185	>LHJM 
506	510	318186	>RWM 
511	512	318187	B-
513	513	318188	-
514	518	318189	GWJM 
519	523	318190	>RWM 
524	525	318191	B-
526	526	318192	-
527	530	318193	>RY 
535	539	318194	JHWH 
540	545	318195	YB>WT 
546	551	318196	<M+NW 
552	556	318197	MFGB 
557	561	318198	L+NW 
562	566	318199	>LHJ 
567	571	318200	J<QB 
572	575	318201	SLH 
