start_index	end_index	word_node	word
13	14	325010	L-
15	15	325011	-
16	20	325012	MNYX 
21	23	325013	<L 
24	25	325014	H-
26	30	325015	GTJT 
31	32	325016	L-
33	36	325017	BNJ 
37	40	325018	QRX 
41	46	325019	MZMWR 
50	52	325020	MH 
53	59	325021	JDJDWT 
60	69	325022	MCKNWTJ+K 
70	74	325023	JHWH 
75	80	325024	YB>WT 
84	89	325025	NKSPH 
90	91	325026	W-
92	94	325027	GM 
95	99	325028	KLTH 
100	105	325029	NPC+J 
106	107	325030	L-
108	113	325031	XYRWT 
114	118	325032	JHWH 
119	123	325033	LB+J 
124	125	325034	W-
126	131	325035	BFR+J 
132	137	325036	JRNNW 
138	140	325037	>L 
141	143	325038	>L 
144	146	325039	XJ 
150	152	325040	GM 
153	157	325041	YPWR 
158	162	325042	MY>H 
163	166	325043	BJT 
167	168	325044	W-
169	173	325045	DRWR 
174	176	325046	QN 
177	180	325047	L+H 
181	184	325048	>CR 
185	188	325049	CTH 
189	196	325050	>PRXJ+H 
197	199	325051	>T 
200	209	325052	MZBXWTJ+K 
210	214	325053	JHWH 
215	220	325054	YB>WT 
221	226	325055	MLK+J 
227	228	325056	W-
229	234	325057	>LHJ+ 
238	242	325058	>CRJ 
243	248	325059	JWCBJ 
249	254	325060	BJT+K 
255	258	325061	<WD 
259	266	325062	JHLLW+K 
267	270	325063	SLH 
274	278	325064	>CRJ 
279	282	325065	>DM 
283	286	325066	<WZ 
287	290	325067	L+W 
291	294	325068	B+K 
295	300	325069	MSLWT 
301	302	325070	B-
303	308	325071	LBB+M 
312	316	325072	<BRJ 
317	318	325073	B-
319	322	325074	<MQ 
323	324	325075	H-
325	328	325076	BK> 
329	333	325077	M<JN 
334	342	325078	JCJTW+HW 
343	345	325079	GM 
346	351	325080	BRKWT 
352	356	325081	J<VH 
357	361	325082	MWRH 
365	369	325083	JLKW 
370	371	325084	M-
372	375	325085	XJL 
376	378	325086	>L 
379	382	325087	XJL 
383	387	325088	JR>H 
388	390	325089	>L 
391	396	325090	>LHJM 
397	398	325091	B-
399	403	325092	YJWN 
407	411	325093	JHWH 
412	417	325094	>LHJM 
418	423	325095	YB>WT 
424	428	325096	CM<H 
429	435	325097	TPLT+J 
436	442	325098	H>ZJNH 
443	447	325099	>LHJ 
448	452	325100	J<QB 
453	456	325101	SLH 
461	467	325102	MGN+NW 
468	471	325103	R>H 
472	477	325104	>LHJM 
478	479	325105	W-
480	483	325106	HBV 
484	487	325107	PNJ 
488	494	325108	MCJX+K 
499	501	325109	KJ 
502	505	325110	VWB 
506	509	325111	JWM 
510	511	325112	B-
512	518	325113	XYRJ+K 
519	520	325114	M-
521	524	325115	>LP 
525	530	325116	BXRTJ 
531	537	325117	HSTWPP 
538	539	325118	B-
540	543	325119	BJT 
544	549	325120	>LHJ+ 
550	551	325121	M-
552	555	325122	DWR 
556	557	325123	B-
558	562	325124	>HLJ 
563	566	325125	RC< 
571	573	325126	KJ 
574	577	325127	CMC 
578	579	325128	W-
580	583	325129	MGN 
584	588	325130	JHWH 
589	594	325131	>LHJM 
595	597	325132	XN 
598	599	325133	W-
600	604	325134	KBWD 
605	608	325135	JTN 
609	613	325136	JHWH 
614	616	325137	L> 
617	621	325138	JMN< 
622	625	325139	VWB 
626	627	325140	L-
628	628	325141	-
629	634	325142	HLKJM 
635	636	325143	B-
637	641	325144	TMJM 
646	650	325145	JHWH 
651	656	325146	YB>WT 
657	661	325147	>CRJ 
662	665	325148	>DM 
666	669	325149	BVX 
670	673	325150	B+K 
