start_index	end_index	word_node	word
13	14	319274	L-
15	15	319275	-
16	20	319276	MNYX 
21	22	319277	B-
23	28	319278	NGJNT 
29	34	319279	MFKJL 
35	36	319280	L-
37	40	319281	DWD 
44	45	319282	B-
46	49	319283	BW> 
50	51	319284	H-
52	57	319285	ZJPJM 
58	59	319286	W-
60	65	319287	J>MRW 
66	67	319288	L-
68	72	319289	C>WL 
73	74	319290	H-
75	77	319291	L> 
78	81	319292	DWD 
82	87	319293	MSTTR 
88	93	319294	<M+NW 
97	102	319295	>LHJM 
103	104	319296	B-
105	109	319297	CM+K 
110	118	319298	HWCJ<+NJ 
119	120	319299	W-
121	122	319300	B-
123	130	319301	GBWRT+K 
131	138	319302	TDJN+NJ 
142	147	319303	>LHJM 
148	151	319304	CM< 
152	158	319305	TPLT+J 
159	165	319306	H>ZJNH 
166	167	319307	L-
168	172	319308	>MRJ 
173	176	319309	P+J 
180	182	319310	KJ 
183	187	319311	ZRJM 
188	191	319312	QMW 
192	196	319313	<LJ+ 
197	198	319314	W-
199	205	319315	<RJYJM 
206	210	319316	BQCW 
211	216	319317	NPC+J 
217	219	319318	L> 
220	223	319319	FMW 
224	229	319320	>LHJM 
230	231	319321	L-
232	237	319322	NGD+M 
238	241	319323	SLH 
245	248	319324	HNH 
249	254	319325	>LHJM 
255	258	319326	<ZR 
259	262	319327	L+J 
263	267	319328	>DNJ 
268	269	319329	B-
270	274	319330	SMKJ 
275	280	319331	NPC+J 
284	288	319332	JCWB 
289	290	319333	H-
291	293	319334	R< 
294	295	319335	L-
296	301	319336	CRRJ+ 
302	303	319337	B-
304	309	319338	>MT+K 
310	317	319339	HYMJT+M 
321	322	319340	B-
323	327	319341	NDBH 
328	333	319342	>ZBXH 
334	337	319343	L+K 
338	342	319344	>WDH 
343	347	319345	CM+K 
348	352	319346	JHWH 
353	355	319347	KJ 
356	359	319348	VWB 
363	365	319349	KJ 
366	367	319350	M-
368	370	319351	KL 
371	374	319352	YRH 
375	382	319353	HYJL+NJ 
383	384	319354	W-
385	386	319355	B-
387	392	319356	>JBJ+ 
393	397	319357	R>TH 
398	403	319358	<JN+J 
