start_index	end_index	word_node	word
13	14	320024	L-
15	15	320025	-
16	20	320026	MNYX 
21	23	320027	>L 
24	28	320028	TCXT 
29	30	320029	L-
31	34	320030	DWD 
35	39	320031	MKTM 
40	41	320032	B-
42	45	320033	CLX 
46	50	320034	C>WL 
51	52	320035	W-
53	58	320036	JCMRW 
59	61	320037	>T 
62	63	320038	H-
64	67	320039	BJT 
68	69	320040	L-
70	76	320041	HMJT+W 
80	87	320042	HYJL+NJ 
88	89	320043	M-
90	95	320044	>JBJ+ 
96	101	320045	>LHJ+ 
102	103	320046	M-
104	112	320047	MTQWMMJ+ 
113	120	320048	TFGB+NJ 
124	131	320049	HYJL+NJ 
132	133	320050	M-
134	138	320051	P<LJ 
139	142	320052	>WN 
143	144	320053	W-
145	146	320054	M-
147	151	320055	>NCJ 
152	156	320056	DMJM 
157	165	320057	HWCJ<+NJ 
169	171	320058	KJ 
172	175	320059	HNH 
176	180	320060	>RBW 
181	182	320061	L-
183	188	320062	NPC+J 
189	194	320063	JGWRW 
195	199	320064	<LJ+ 
200	204	320065	<ZJM 
205	207	320066	L> 
208	213	320067	PC<+J 
214	215	320068	W-
216	218	320069	L> 
219	225	320070	XV>T+J 
226	230	320071	JHWH 
234	237	320072	BLJ 
238	241	320073	<WN 
242	248	320074	JRWYWN 
249	250	320075	W-
251	257	320076	JKWNNW 
258	262	320077	<WRH 
263	264	320078	L-
265	271	320079	QR>T+J 
272	273	320080	W-
274	277	320081	R>H 
281	282	320082	W-
283	286	320083	>TH 
287	291	320084	JHWH 
292	297	320085	>LHJM 
298	303	320086	YB>WT 
304	308	320087	>LHJ 
309	314	320088	JFR>L 
315	320	320089	HQJYH 
321	322	320090	L-
323	326	320091	PQD 
327	329	320092	KL 
330	331	320093	H-
332	336	320094	GWJM 
337	339	320095	>L 
340	343	320096	TXN 
344	346	320097	KL 
347	351	320098	BGDJ 
352	355	320099	>WN 
356	359	320100	SLH 
363	368	320101	JCWBW 
369	370	320102	L-
371	371	320103	-
372	375	320104	<RB 
376	380	320105	JHMW 
381	382	320106	K-
383	383	320107	-
384	387	320108	KLB 
388	389	320109	W-
390	396	320110	JSWBBW 
397	400	320111	<JR 
404	407	320112	HNH 
408	414	320113	JBJ<WN 
415	416	320114	B-
417	422	320115	PJ+HM 
423	428	320116	XRBWT 
429	430	320117	B-
431	440	320118	FPTWTJ+HM 
441	443	320119	KJ 
444	446	320120	MJ 
447	450	320121	CM< 
454	455	320122	W-
456	459	320123	>TH 
460	464	320124	JHWH 
465	469	320125	TFXQ 
470	474	320126	L+MW 
475	479	320127	TL<G 
480	481	320128	L-
482	484	320129	KL 
485	489	320130	GWJM 
494	498	320131	<Z+W 
499	504	320132	>LJ+K 
505	510	320133	>CMRH 
511	513	320134	KJ 
514	519	320135	>LHJM 
520	526	320136	MFGB+J 
531	535	320137	>LHJ 
536	541	320138	XSD+W 
542	549	320139	JQDM+NJ 
550	555	320140	>LHJM 
556	562	320141	JR>+NJ 
563	564	320142	B-
565	570	320143	CRRJ+ 
575	577	320144	>L 
578	584	320145	THRG+M 
585	587	320146	PN 
588	593	320147	JCKXW 
594	598	320148	<M+J 
599	606	320149	HNJ<+MW 
607	608	320150	B-
609	614	320151	XJL+K 
615	616	320152	W-
617	625	320153	HWRJD+MW 
626	632	320154	MGN+NW 
633	637	320155	>DNJ 
642	646	320156	XV>T 
647	652	320157	PJ+MW 
653	656	320158	DBR 
657	664	320159	FPTJ+MW 
665	666	320160	W-
667	672	320161	JLKDW 
673	674	320162	B-
675	681	320163	G>WN+M 
682	683	320164	W-
684	685	320165	M-
686	689	320166	>LH 
690	691	320167	W-
692	693	320168	M-
694	697	320169	KXC 
698	703	320170	JSPRW 
708	711	320171	KLH 
712	713	320172	B-
714	717	320173	XMH 
718	721	320174	KLH 
722	723	320175	W-
724	730	320176	>JN+MW 
731	732	320177	W-
733	737	320178	JD<W 
738	740	320179	KJ 
741	746	320180	>LHJM 
747	750	320181	MCL 
751	752	320182	B-
753	757	320183	J<QB 
758	759	320184	L-
760	764	320185	>PSJ 
765	766	320186	H-
767	770	320187	>RY 
771	774	320188	SLH 
779	780	320189	W-
781	786	320190	JCWBW 
787	788	320191	L-
789	789	320192	-
790	793	320193	<RB 
794	798	320194	JHMW 
799	800	320195	K-
801	801	320196	-
802	805	320197	KLB 
806	807	320198	W-
808	814	320199	JSWBBW 
815	818	320200	<JR 
823	826	320201	HMH 
827	833	320202	JNW<WN 
834	835	320203	L-
836	839	320204	>KL 
840	842	320205	>M 
843	845	320206	L> 
846	851	320207	JFB<W 
852	853	320208	W-
854	859	320209	JLJNW 
864	865	320210	W-
866	869	320211	>NJ 
870	874	320212	>CJR 
875	879	320213	<Z+K 
880	881	320214	W-
882	886	320215	>RNN 
887	888	320216	L-
889	889	320217	-
890	893	320218	BQR 
894	899	320219	XSD+K 
900	902	320220	KJ 
903	907	320221	HJJT 
908	912	320222	MFGB 
913	916	320223	L+J 
917	918	320224	W-
919	923	320225	MNWS 
924	925	320226	B-
926	929	320227	JWM 
930	932	320228	YR 
933	936	320229	L+J 
941	945	320230	<Z+J 
946	951	320231	>LJ+K 
952	957	320232	>ZMRH 
958	960	320233	KJ 
961	966	320234	>LHJM 
967	973	320235	MFGB+J 
974	978	320236	>LHJ 
979	984	320237	XSD+J 
