start_index	end_index	word_node	word
13	14	323256	L-
15	15	323257	-
16	20	323258	MNYX 
21	23	323259	<L 
24	30	323260	JDJTWN 
31	32	323261	L-
33	36	323262	>SP 
37	42	323263	MZMWR 
46	51	323264	QWL+J 
52	54	323265	>L 
55	60	323266	>LHJM 
61	62	323267	W-
63	68	323268	>Y<QH 
69	74	323269	QWL+J 
75	77	323270	>L 
78	83	323271	>LHJM 
84	85	323272	W-
86	91	323273	H>ZJN 
92	96	323274	>LJ+ 
100	101	323275	B-
102	105	323276	JWM 
106	111	323277	YRT+J 
112	116	323278	>DNJ 
117	122	323279	DRCTJ 
123	127	323280	JD+J 
128	132	323281	LJLH 
133	137	323282	NGRH 
138	139	323283	W-
140	142	323284	L> 
143	147	323285	TPWG 
148	152	323286	M>NH 
153	157	323287	HNXM 
158	163	323288	NPC+J 
167	172	323289	>ZKRH 
173	178	323290	>LHJM 
179	180	323291	W-
181	186	323292	>HMJH 
187	192	323293	>FJXH 
193	194	323294	W-
195	200	323295	TT<VP 
201	206	323296	RWX+J 
207	210	323297	SLH 
214	218	323298	>XZT 
219	224	323299	CMRWT 
225	230	323300	<JNJ+ 
231	237	323301	NP<MTJ 
238	239	323302	W-
240	242	323303	L> 
243	247	323304	>DBR 
251	256	323305	XCBTJ 
257	261	323306	JMJM 
262	263	323307	M-
264	267	323308	QDM 
268	272	323309	CNWT 
273	279	323310	<WLMJM 
283	288	323311	>ZKRH 
289	296	323312	NGJNT+J 
297	298	323313	B-
299	299	323314	-
300	304	323315	LJLH 
305	307	323316	<M 
308	313	323317	LBB+J 
314	319	323318	>FJXH 
320	321	323319	W-
322	326	323320	JXPF 
327	332	323321	RWX+J 
336	337	323322	H-
338	339	323323	L-
340	346	323324	<WLMJM 
347	351	323325	JZNX 
352	356	323326	>DNJ 
357	358	323327	W-
359	361	323328	L> 
362	366	323329	JSJP 
367	368	323330	L-
369	373	323331	RYWT 
374	377	323332	<WD 
381	382	323333	H-
383	386	323334	>PS 
387	388	323335	L-
389	392	323336	NYX 
393	398	323337	XSD+W 
399	402	323338	GMR 
403	406	323339	>MR 
407	408	323340	L-
409	411	323341	DR 
412	413	323342	W-
414	416	323343	DR 
421	422	323344	H-
423	426	323345	CKX 
427	431	323346	XNWT 
432	434	323347	>L 
435	437	323348	>M 
438	441	323349	QPY 
442	443	323350	B-
444	446	323351	>P 
447	453	323352	RXMJ+W 
454	457	323353	SLH 
462	463	323354	W-
464	467	323355	>MR 
468	474	323356	XLWT+J 
475	478	323357	HJ> 
479	483	323358	CNWT 
484	488	323359	JMJN 
489	494	323360	<LJWN 
499	504	323361	>ZKJR 
505	510	323362	M<LLJ 
511	513	323363	JH 
514	516	323364	KJ 
517	522	323365	>ZKRH 
523	524	323366	M-
525	528	323367	QDM 
529	534	323368	PL>+K 
539	540	323369	W-
541	546	323370	HGJTJ 
547	548	323371	B-
549	551	323372	KL 
552	557	323373	P<L+K 
558	559	323374	W-
560	561	323375	B-
562	571	323376	<LJLWTJ+K 
572	577	323377	>FJXH 
582	587	323378	>LHJM 
588	589	323379	B-
590	590	323380	-
591	594	323381	QDC 
595	600	323382	DRK+K 
601	603	323383	MJ 
604	606	323384	>L 
607	611	323385	GDWL 
612	613	323386	K-
614	619	323387	>LHJM 
624	627	323388	>TH 
628	629	323389	H-
630	632	323390	>L 
633	636	323391	<FH 
637	640	323392	PL> 
641	646	323393	HWD<T 
647	648	323394	B-
649	649	323395	-
650	654	323396	<MJM 
655	659	323397	<Z+K 
664	668	323398	G>LT 
669	670	323399	B-
671	675	323400	ZRW< 
676	680	323401	<M+K 
681	684	323402	BNJ 
685	689	323403	J<QB 
690	691	323404	W-
692	696	323405	JWSP 
697	700	323406	SLH 
705	710	323407	R>W+K 
711	714	323408	MJM 
715	720	323409	>LHJM 
721	726	323410	R>W+K 
727	730	323411	MJM 
731	736	323412	JXJLW 
737	739	323413	>P 
740	745	323414	JRGZW 
746	751	323415	THMWT 
756	760	323416	ZRMW 
761	764	323417	MJM 
765	769	323418	<BWT 
770	773	323419	QWL 
774	778	323420	NTNW 
779	784	323421	CXQJM 
785	787	323422	>P 
788	794	323423	XYYJ+K 
795	801	323424	JTHLKW 
806	809	323425	QWL 
810	815	323426	R<M+K 
816	817	323427	B-
818	818	323428	-
819	823	323429	GLGL 
824	829	323430	H>JRW 
830	835	323431	BRQJM 
836	839	323432	TBL 
840	844	323433	RGZH 
845	846	323434	W-
847	851	323435	TR<C 
852	853	323436	H-
854	857	323437	>RY 
862	863	323438	B-
864	864	323439	-
865	867	323440	JM 
868	873	323441	DRK+K 
874	875	323442	W-
876	883	323443	CBJLJ+K 
884	885	323444	B-
886	889	323445	MJM 
890	894	323446	RBJM 
895	896	323447	W-
897	905	323448	<QBWTJ+K 
906	908	323449	L> 
909	913	323450	ND<W 
918	922	323451	NXJT 
923	924	323452	K-
925	925	323453	-
926	929	323454	Y>N 
930	934	323455	<M+K 
935	936	323456	B-
937	939	323457	JD 
940	943	323458	MCH 
944	945	323459	W-
946	950	323460	>HRN 
