start_index	end_index	word_node	word
13	16	333328	CJR 
17	18	333329	H-
19	24	333330	M<LWT 
25	26	333331	M-
27	33	333332	M<MQJM 
34	41	333333	QR>TJ+K 
42	46	333334	JHWH 
50	54	333335	>DNJ 
55	59	333336	CM<H 
60	61	333337	B-
62	67	333338	QWL+J 
68	74	333339	THJJNH 
75	81	333340	>ZNJ+K 
82	87	333341	QCBWT 
88	89	333342	L-
90	93	333343	QWL 
94	101	333344	TXNWNJ+ 
105	107	333345	>M 
108	113	333346	<WNWT 
114	118	333347	TCMR 
119	121	333348	JH 
122	126	333349	>DNJ 
127	129	333350	MJ 
130	134	333351	J<MD 
138	140	333352	KJ 
141	145	333353	<M+K 
146	147	333354	H-
148	153	333355	SLJXH 
154	158	333356	LM<N 
159	163	333357	TWR> 
167	172	333358	QWJTJ 
173	177	333359	JHWH 
178	182	333360	QWTH 
183	188	333361	NPC+J 
189	190	333362	W-
191	192	333363	L-
193	198	333364	DBR+W 
199	205	333365	HWXLTJ 
209	214	333366	NPC+J 
215	216	333367	L-
217	221	333368	>DNJ 
222	223	333369	M-
224	229	333370	CMRJM 
230	231	333371	L-
232	232	333372	-
233	236	333373	BQR 
237	242	333374	CMRJM 
243	244	333375	L-
245	245	333376	-
246	249	333377	BQR 
253	256	333378	JXL 
257	262	333379	JFR>L 
263	265	333380	>L 
266	270	333381	JHWH 
271	273	333382	KJ 
274	276	333383	<M 
277	281	333384	JHWH 
282	283	333385	H-
284	287	333386	XSD 
288	289	333387	W-
290	294	333388	HRBH 
295	299	333389	<M+W 
300	304	333390	PDWT 
308	309	333391	W-
310	313	333392	HW> 
314	318	333393	JPDH 
319	321	333394	>T 
322	327	333395	JFR>L 
328	329	333396	M-
330	332	333397	KL 
333	340	333398	<WNTJ+W 
