start_index	end_index	word_node	word
13	14	316087	L-
15	15	316088	-
16	20	316089	MNYX 
21	22	316090	L-
23	26	316091	<BD 
27	31	316092	JHWH 
32	33	316093	L-
34	37	316094	DWD 
41	44	316095	N>M 
45	48	316096	PC< 
49	50	316097	L-
51	51	316098	-
52	55	316099	RC< 
56	57	316100	B-
58	61	316101	QRB 
62	66	316102	LB+J 
67	70	316103	>JN 
71	74	316104	PXD 
75	80	316105	>LHJM 
81	82	316106	L-
83	86	316107	NGD 
87	93	316108	<JNJ+W 
97	99	316109	KJ 
100	105	316110	HXLJQ 
106	111	316111	>LJ+W 
112	113	316112	B-
114	120	316113	<JNJ+W 
121	122	316114	L-
123	126	316115	MY> 
127	132	316116	<WN+W 
133	134	316117	L-
135	138	316118	FN> 
142	146	316119	DBRJ 
147	151	316120	PJ+W 
152	155	316121	>WN 
156	157	316122	W-
158	162	316123	MRMH 
163	166	316124	XDL 
167	168	316125	L-
169	174	316126	HFKJL 
175	176	316127	L-
177	182	316128	HJVJB 
186	189	316129	>WN 
190	194	316130	JXCB 
195	197	316131	<L 
198	204	316132	MCKB+W 
205	210	316133	JTJYB 
211	213	316134	<L 
214	217	316135	DRK 
218	220	316136	L> 
221	224	316137	VWB 
225	227	316138	R< 
228	230	316139	L> 
231	235	316140	JM>S 
239	243	316141	JHWH 
244	245	316142	B-
246	247	316143	H-
248	252	316144	CMJM 
253	258	316145	XSD+K 
259	266	316146	>MWNT+K 
267	269	316147	<D 
270	275	316148	CXQJM 
279	285	316149	YDQT+K 
286	287	316150	K-
288	292	316151	HRRJ 
293	295	316152	>L 
296	302	316153	MCPV+K 
303	307	316154	THWM 
308	311	316155	RBH 
312	315	316156	>DM 
316	317	316157	W-
318	322	316158	BHMH 
323	328	316159	TWCJ< 
329	333	316160	JHWH 
337	339	316161	MH 
340	343	316162	JQR 
344	349	316163	XSD+K 
350	355	316164	>LHJM 
356	357	316165	W-
358	361	316166	BNJ 
362	365	316167	>DM 
366	367	316168	B-
368	370	316169	YL 
371	377	316170	KNPJ+K 
378	384	316171	JXSJWN 
388	393	316172	JRWJN 
394	395	316173	M-
396	399	316174	DCN 
400	405	316175	BJT+K 
406	407	316176	W-
408	411	316177	NXL 
412	418	316178	<DNJ+K 
419	424	316179	TCQ+M 
429	431	316180	KJ 
432	436	316181	<M+K 
437	441	316182	MQWR 
442	446	316183	XJJM 
447	448	316184	B-
449	454	316185	>WR+K 
455	459	316186	NR>H 
460	463	316187	>WR 
468	471	316188	MCK 
472	477	316189	XSD+K 
478	479	316190	L-
480	486	316191	JD<J+K 
487	488	316192	W-
489	495	316193	YDQT+K 
496	497	316194	L-
498	502	316195	JCRJ 
503	505	316196	LB 
510	512	316197	>L 
513	520	316198	TBW>+NJ 
521	524	316199	RGL 
525	529	316200	G>WH 
530	531	316201	W-
532	534	316202	JD 
535	540	316203	RC<JM 
541	543	316204	>L 
544	550	316205	TND+NJ 
555	557	316206	CM 
558	562	316207	NPLW 
563	567	316208	P<LJ 
568	571	316209	>WN 
572	575	316210	DXW 
576	577	316211	W-
578	580	316212	L> 
581	585	316213	JKLW 
586	589	316214	QWM 
