start_index	end_index	word_node	word
13	14	321158	L-
15	15	321159	-
16	20	321160	MNYX 
21	22	321161	B-
23	28	321162	NGJNT 
29	34	321163	MZMWR 
35	38	321164	CJR 
42	47	321165	>LHJM 
48	54	321166	JXN+NW 
55	56	321167	W-
57	64	321168	JBRK+NW 
65	68	321169	J>R 
69	74	321170	PNJ+W 
75	80	321171	>T+NW 
81	84	321172	SLH 
88	89	321173	L-
90	93	321174	D<T 
94	95	321175	B-
96	96	321176	-
97	100	321177	>RY 
101	106	321178	DRK+K 
107	108	321179	B-
109	111	321180	KL 
112	116	321181	GWJM 
117	124	321182	JCW<T+K 
128	134	321183	JWDW+K 
135	139	321184	<MJM 
140	145	321185	>LHJM 
146	152	321186	JWDW+K 
153	157	321187	<MJM 
158	162	321188	KL+M 
166	171	321189	JFMXW 
172	173	321190	W-
174	179	321191	JRNNW 
180	185	321192	L>MJM 
186	188	321193	KJ 
189	193	321194	TCPV 
194	198	321195	<MJM 
199	204	321196	MJCWR 
205	206	321197	W-
207	212	321198	L>MJM 
213	214	321199	B-
215	215	321200	-
216	219	321201	>RY 
220	225	321202	TNX+M 
226	229	321203	SLH 
233	239	321204	JWDW+K 
240	244	321205	<MJM 
245	250	321206	>LHJM 
251	257	321207	JWDW+K 
258	262	321208	<MJM 
263	267	321209	KL+M 
271	274	321210	>RY 
275	279	321211	NTNH 
280	286	321212	JBWL+H 
287	294	321213	JBRK+NW 
295	300	321214	>LHJM 
301	308	321215	>LHJ+NW 
312	319	321216	JBRK+NW 
320	325	321217	>LHJM 
326	327	321218	W-
328	333	321219	JJR>W 
334	338	321220	>T+W 
339	341	321221	KL 
342	346	321222	>PSJ 
347	350	321223	>RY 
