start_index	end_index	word_node	word
13	14	321997	L-
15	15	321998	-
16	20	321999	MNYX 
21	22	322000	L-
23	26	322001	DWD 
27	28	322002	L-
29	34	322003	HZKJR 
38	43	322004	>LHJM 
44	45	322005	L-
46	53	322006	HYJL+NJ 
54	58	322007	JHWH 
59	60	322008	L-
61	67	322009	<ZRT+J 
68	72	322010	XWCH 
76	80	322011	JBCW 
81	82	322012	W-
83	88	322013	JXPRW 
89	94	322014	MBQCJ 
95	100	322015	NPC+J 
101	105	322016	JSGW 
106	110	322017	>XWR 
111	112	322018	W-
113	118	322019	JKLMW 
119	123	322020	XPYJ 
124	129	322021	R<T+J 
133	138	322022	JCWBW 
139	141	322023	<L 
142	145	322024	<QB 
146	151	322025	BCT+M 
152	153	322026	H-
154	159	322027	>MRJM 
160	163	322028	H>X 
164	167	322029	H>X 
171	176	322030	JFJFW 
177	178	322031	W-
179	184	322032	JFMXW 
185	188	322033	B+K 
189	191	322034	KL 
192	199	322035	MBQCJ+K 
200	201	322036	W-
202	207	322037	J>MRW 
208	212	322038	TMJD 
213	217	322039	JGDL 
218	223	322040	>LHJM 
224	228	322041	>HBJ 
229	236	322042	JCW<T+K 
240	241	322043	W-
242	245	322044	>NJ 
246	249	322045	<NJ 
250	251	322046	W-
252	257	322047	>BJWN 
258	263	322048	>LHJM 
264	268	322049	XWCH 
269	272	322050	L+J 
273	278	322051	<ZR+J 
279	280	322052	W-
281	287	322053	MPLV+J 
288	291	322054	>TH 
292	296	322055	JHWH 
297	299	322056	>L 
300	304	322057	T>XR 
