start_index	end_index	word_node	word
13	17	326219	TPLH 
18	19	326220	L-
20	23	326221	MCH 
24	27	326222	>JC 
28	29	326223	H-
30	35	326224	>LHJM 
36	40	326225	>DNJ 
41	45	326226	M<WN 
46	49	326227	>TH 
50	54	326228	HJJT 
55	59	326229	L+NW 
60	61	326230	B-
62	64	326231	DR 
65	66	326232	W-
67	69	326233	DR 
73	74	326234	B-
75	78	326235	VRM 
79	83	326236	HRJM 
84	88	326237	JLDW 
89	90	326238	W-
91	96	326239	TXWLL 
97	100	326240	>RY 
101	102	326241	W-
103	106	326242	TBL 
107	108	326243	W-
109	110	326244	M-
111	115	326245	<WLM 
116	118	326246	<D 
119	123	326247	<WLM 
124	127	326248	>TH 
128	130	326249	>L 
134	137	326250	TCB 
138	142	326251	>NWC 
143	145	326252	<D 
146	149	326253	DK> 
150	151	326254	W-
152	156	326255	T>MR 
157	161	326256	CWBW 
162	165	326257	BNJ 
166	169	326258	>DM 
173	175	326259	KJ 
176	179	326260	>LP 
180	184	326261	CNJM 
185	186	326262	B-
187	193	326263	<JNJ+K 
194	195	326264	K-
196	199	326265	JWM 
200	205	326266	>TMWL 
206	208	326267	KJ 
209	213	326268	J<BR 
214	215	326269	W-
216	222	326270	>CMWRH 
223	224	326271	B-
225	225	326272	-
226	230	326273	LJLH 
234	240	326274	ZRMT+M 
241	244	326275	CNH 
245	249	326276	JHJW 
250	251	326277	B-
252	252	326278	-
253	256	326279	BQR 
257	258	326280	K-
259	259	326281	-
260	264	326282	XYJR 
265	269	326283	JXLP 
273	274	326284	B-
275	275	326285	-
276	279	326286	BQR 
280	284	326287	JYJY 
285	286	326288	W-
287	290	326289	XLP 
291	292	326290	L-
293	293	326291	-
294	297	326292	<RB 
298	303	326293	JMWLL 
304	305	326294	W-
306	309	326295	JBC 
313	315	326296	KJ 
316	321	326297	KLJNW 
322	323	326298	B-
324	328	326299	>P+K 
329	330	326300	W-
331	332	326301	B-
333	338	326302	XMT+K 
339	345	326303	NBHLNW 
349	351	326304	CT 
352	360	326305	<WNTJ+NW 
361	362	326306	L-
363	368	326307	NGD+K 
369	375	326308	<LM+NW 
376	377	326309	L-
378	382	326310	M>WR 
383	388	326311	PNJ+K 
392	394	326312	KJ 
395	397	326313	KL 
398	404	326314	JMJ+NW 
405	408	326315	PNW 
409	410	326316	B-
411	417	326317	<BRT+K 
418	423	326318	KLJNW 
424	430	326319	CNJ+NW 
431	434	326320	KMW 
435	438	326321	HGH 
443	446	326322	JMJ 
447	455	326323	CNWTJ+NW 
456	460	326324	B+HM 
461	466	326325	CB<JM 
467	470	326326	CNH 
471	472	326327	W-
473	475	326328	>M 
476	477	326329	B-
478	483	326330	GBWRT 
484	490	326331	CMWNJM 
491	494	326332	CNH 
495	496	326333	W-
497	502	326334	RHB+M 
503	506	326335	<ML 
507	508	326336	W-
509	512	326337	>WN 
513	515	326338	KJ 
516	518	326339	GZ 
519	522	326340	XJC 
523	524	326341	W-
525	529	326342	N<PH 
534	536	326343	MJ 
537	541	326344	JWD< 
542	544	326345	<Z 
545	549	326346	>P+K 
550	551	326347	W-
552	553	326348	K-
554	560	326349	JR>T+K 
561	567	326350	<BRT+K 
572	573	326351	L-
574	578	326352	MNWT 
579	585	326353	JMJ+NW 
586	588	326354	KN 
589	593	326355	HWD< 
594	595	326356	W-
596	599	326357	NB> 
600	603	326358	LBB 
604	608	326359	XKMH 
613	617	326360	CWBH 
618	622	326361	JHWH 
623	625	326362	<D 
626	629	326363	MTJ 
630	631	326364	W-
632	636	326365	HNXM 
637	639	326366	<L 
640	646	326367	<BDJ+K 
651	657	326368	FB<+NW 
658	659	326369	B-
660	660	326370	-
661	664	326371	BQR 
665	670	326372	XSD+K 
671	672	326373	W-
673	678	326374	NRNNH 
679	680	326375	W-
681	686	326376	NFMXH 
687	688	326377	B-
689	691	326378	KL 
692	698	326379	JMJ+NW 
703	709	326380	FMX+NW 
710	711	326381	K-
712	716	326382	JMWT 
717	724	326383	<NJT+NW 
725	729	326384	CNWT 
730	735	326385	R>JNW 
736	739	326386	R<H 
744	748	326387	JR>H 
749	751	326388	>L 
752	758	326389	<BDJ+K 
759	764	326390	P<L+K 
765	766	326391	W-
767	772	326392	HDR+K 
773	775	326393	<L 
776	782	326394	BNJ+HM 
787	788	326395	W-
789	792	326396	JHJ 
793	796	326397	N<M 
797	801	326398	>DNJ 
802	809	326399	>LHJ+NW 
810	816	326400	<LJ+NW 
817	818	326401	W-
819	823	326402	M<FH 
824	830	326403	JDJ+NW 
831	836	326404	KWNNH 
837	843	326405	<LJ+NW 
844	845	326406	W-
846	850	326407	M<FH 
851	857	326408	JDJ+NW 
858	865	326409	KWNN+HW 
