start_index	end_index	word_node	word
13	14	310936	L-
15	15	310937	-
16	20	310938	MNYX 
21	22	310939	B-
23	29	310940	NGJNWT 
30	35	310941	MZMWR 
36	37	310942	L-
38	41	310943	DWD 
45	46	310944	B-
47	52	310945	QR>+J 
53	58	310946	<N+NJ 
59	63	310947	>LHJ 
64	69	310948	YDQ+J 
70	71	310949	B-
72	72	310950	-
73	75	310951	YR 
76	81	310952	HRXBT 
82	85	310953	L+J 
86	91	310954	XN+NJ 
92	93	310955	W-
94	97	310956	CM< 
98	104	310957	TPLT+J 
108	111	310958	BNJ 
112	115	310959	>JC 
116	118	310960	<D 
119	121	310961	MH 
122	128	310962	KBWD+J 
129	130	310963	L-
131	135	310964	KLMH 
136	142	310965	T>HBWN 
143	146	310966	RJQ 
147	152	310967	TBQCW 
153	156	310968	KZB 
157	160	310969	SLH 
164	165	310970	W-
166	169	310971	D<W 
170	172	310972	KJ 
173	177	310973	HPLH 
178	182	310974	JHWH 
183	187	310975	XSJD 
188	191	310976	L+W 
192	196	310977	JHWH 
197	201	310978	JCM< 
202	203	310979	B-
204	209	310980	QR>+J 
210	215	310981	>LJ+W 
219	223	310982	RGZW 
224	225	310983	W-
226	228	310984	>L 
229	234	310985	TXV>W 
235	239	310986	>MRW 
240	241	310987	B-
242	248	310988	LBB+KM 
249	251	310989	<L 
252	259	310990	MCKB+KM 
260	261	310991	W-
262	265	310992	DMW 
266	269	310993	SLH 
273	277	310994	ZBXW 
278	282	310995	ZBXJ 
283	286	310996	YDQ 
287	288	310997	W-
289	293	310998	BVXW 
294	296	310999	>L 
297	301	311000	JHWH 
305	309	311001	RBJM 
310	315	311002	>MRJM 
316	318	311003	MJ 
319	325	311004	JR>+NW 
326	329	311005	VWB 
330	333	311006	NSH 
334	340	311007	<LJ+NW 
341	344	311008	>WR 
345	350	311009	PNJ+K 
351	355	311010	JHWH 
359	363	311011	NTTH 
364	368	311012	FMXH 
369	370	311013	B-
371	375	311014	LB+J 
376	377	311015	M-
378	380	311016	<T 
381	386	311017	DGN+M 
387	388	311018	W-
389	396	311019	TJRWC+M 
397	400	311020	RBW 
404	405	311021	B-
406	410	311022	CLWM 
411	415	311023	JXDW 
416	421	311024	>CKBH 
422	423	311025	W-
424	428	311026	>JCN 
429	431	311027	KJ 
432	435	311028	>TH 
436	440	311029	JHWH 
441	442	311030	L-
443	446	311031	BDD 
447	448	311032	L-
449	452	311033	BVX 
453	461	311034	TWCJB+NJ 
