start_index	end_index	word_node	word
13	14	314940	L-
15	15	314941	-
16	20	314942	MNYX 
21	26	314943	MZMWR 
27	28	314944	L-
29	32	314945	DWD 
36	39	314946	B+K 
40	44	314947	JHWH 
45	50	314948	XSJTJ 
51	53	314949	>L 
54	59	314950	>BWCH 
60	61	314951	L-
62	66	314952	<WLM 
67	68	314953	B-
69	75	314954	YDQT+K 
76	82	314955	PLV+NJ 
86	89	314956	HVH 
90	94	314957	>LJ+ 
95	100	314958	>ZN+K 
101	105	314959	MHRH 
106	113	314960	HYJL+NJ 
114	117	314961	HJH 
118	121	314962	L+J 
122	123	314963	L-
124	127	314964	YWR 
128	132	314965	M<WZ 
133	134	314966	L-
135	138	314967	BJT 
139	145	314968	MYWDWT 
146	147	314969	L-
148	156	314970	HWCJ<+NJ 
160	162	314971	KJ 
163	168	314972	SL<+J 
169	170	314973	W-
171	178	314974	MYWDT+J 
179	182	314975	>TH 
183	184	314976	W-
185	189	314977	LM<N 
190	194	314978	CM+K 
195	201	314979	TNX+NJ 
202	203	314980	W-
204	211	314981	TNHL+NJ 
215	223	314982	TWYJ>+NJ 
224	225	314983	M-
226	229	314984	RCT 
230	232	314985	ZW 
233	237	314986	VMNW 
238	241	314987	L+J 
242	244	314988	KJ 
245	248	314989	>TH 
249	255	314990	M<WZ+J 
259	260	314991	B-
261	265	314992	JD+K 
266	271	314993	>PQJD 
272	277	314994	RWX+J 
278	283	314995	PDJTH 
284	289	314996	>WT+J 
290	294	314997	JHWH 
295	297	314998	>L 
298	301	314999	>MT 
305	310	315000	FN>TJ 
311	312	315001	H-
313	318	315002	CMRJM 
319	323	315003	HBLJ 
324	327	315004	CW> 
328	329	315005	W-
330	333	315006	>NJ 
334	336	315007	>L 
337	341	315008	JHWH 
342	347	315009	BVXTJ 
351	356	315010	>GJLH 
357	358	315011	W-
359	364	315012	>FMXH 
365	366	315013	B-
367	372	315014	XSD+K 
373	376	315015	>CR 
377	381	315016	R>JT 
382	384	315017	>T 
385	390	315018	<NJ+J 
391	395	315019	JD<T 
396	397	315020	B-
398	402	315021	YRWT 
403	408	315022	NPC+J 
412	413	315023	W-
414	416	315024	L> 
417	425	315025	HSGRT+NJ 
426	427	315026	B-
428	430	315027	JD 
431	435	315028	>WJB 
436	441	315029	H<MDT 
442	443	315030	B-
444	444	315031	-
445	449	315032	MRXB 
450	455	315033	RGLJ+ 
460	465	315034	XN+NJ 
466	470	315035	JHWH 
471	473	315036	KJ 
474	476	315037	YR 
477	480	315038	L+J 
481	485	315039	<CCH 
486	487	315040	B-
488	491	315041	K<S 
492	497	315042	<JN+J 
498	503	315043	NPC+J 
504	505	315044	W-
506	511	315045	BVN+J 
516	518	315046	KJ 
519	522	315047	KLW 
523	524	315048	B-
525	529	315049	JGWN 
530	534	315050	XJJ+ 
535	536	315051	W-
537	543	315052	CNWTJ+ 
544	545	315053	B-
546	550	315054	>NXH 
551	554	315055	KCL 
555	556	315056	B-
557	562	315057	<WN+J 
563	567	315058	KX+J 
568	569	315059	W-
570	575	315060	<YMJ+ 
576	580	315061	<CCW 
585	586	315062	M-
587	589	315063	KL 
590	595	315064	YRRJ+ 
596	601	315065	HJJTJ 
602	606	315066	XRPH 
607	608	315067	W-
609	610	315068	L-
611	616	315069	CKNJ+ 
617	620	315070	M>D 
621	622	315071	W-
623	626	315072	PXD 
627	628	315073	L-
629	635	315074	MJD<J+ 
636	640	315075	R>J+ 
641	642	315076	B-
643	643	315077	-
644	647	315078	XWY 
648	652	315079	NDDW 
653	658	315080	MMN+J 
663	669	315081	NCKXTJ 
670	671	315082	K-
672	674	315083	MT 
675	676	315084	M-
677	679	315085	LB 
680	685	315086	HJJTJ 
686	687	315087	K-
688	691	315088	KLJ 
692	695	315089	>BD 
700	702	315090	KJ 
703	708	315091	CM<TJ 
709	712	315092	DBT 
713	717	315093	RBJM 
718	722	315094	MGWR 
723	724	315095	M-
725	729	315096	SBJB 
730	731	315097	B-
732	738	315098	HWSD+M 
739	742	315099	JXD 
743	747	315100	<LJ+ 
748	749	315101	L-
750	753	315102	QXT 
754	759	315103	NPC+J 
760	764	315104	ZMMW 
769	770	315105	W-
771	774	315106	>NJ 
775	780	315107	<LJ+K 
781	786	315108	BVXTJ 
787	791	315109	JHWH 
792	797	315110	>MRTJ 
798	803	315111	>LHJ+ 
804	807	315112	>TH 
812	813	315113	B-
814	818	315114	JD+K 
819	824	315115	<TTJ+ 
825	832	315116	HYJL+NJ 
833	834	315117	M-
835	837	315118	JD 
838	844	315119	>WJBJ+ 
845	846	315120	W-
847	848	315121	M-
849	854	315122	RDPJ+ 
859	864	315123	H>JRH 
865	870	315124	PNJ+K 
871	873	315125	<L 
874	879	315126	<BD+K 
880	888	315127	HWCJ<+NJ 
889	890	315128	B-
891	896	315129	XSD+K 
901	905	315130	JHWH 
906	908	315131	>L 
909	914	315132	>BWCH 
915	917	315133	KJ 
918	925	315134	QR>TJ+K 
926	930	315135	JBCW 
931	936	315136	RC<JM 
937	941	315137	JDMW 
942	943	315138	L-
944	948	315139	C>WL 
953	959	315140	T>LMNH 
960	964	315141	FPTJ 
965	968	315142	CQR 
969	970	315143	H-
971	976	315144	DBRWT 
977	979	315145	<L 
980	984	315146	YDJQ 
985	988	315147	<TQ 
989	990	315148	B-
991	995	315149	G>WH 
996	997	315150	W-
998	1001	315151	BWZ 
1006	1008	315152	MH 
1009	1011	315153	RB 
1012	1017	315154	VWB+K 
1018	1021	315155	>CR 
1022	1026	315156	YPNT 
1027	1028	315157	L-
1029	1035	315158	JR>J+K 
1036	1040	315159	P<LT 
1041	1042	315160	L-
1043	1043	315161	-
1044	1048	315162	XSJM 
1049	1052	315163	B+K 
1053	1056	315164	NGD 
1057	1060	315165	BNJ 
1061	1064	315166	>DM 
1069	1076	315167	TSTJR+M 
1077	1078	315168	B-
1079	1082	315169	STR 
1083	1088	315170	PNJ+K 
1089	1090	315171	M-
1091	1095	315172	RKSJ 
1096	1099	315173	>JC 
1100	1106	315174	TYPN+M 
1107	1108	315175	B-
1109	1112	315176	SKH 
1113	1114	315177	M-
1115	1118	315178	RJB 
1119	1124	315179	LCNWT 
1129	1133	315180	BRWK 
1134	1138	315181	JHWH 
1139	1141	315182	KJ 
1142	1147	315183	HPLJ> 
1148	1153	315184	XSD+W 
1154	1157	315185	L+J 
1158	1159	315186	B-
1160	1163	315187	<JR 
1164	1168	315188	MYWR 
1173	1174	315189	W-
1175	1178	315190	>NJ 
1179	1184	315191	>MRTJ 
1185	1186	315192	B-
