start_index	end_index	word_node	word
13	14	313440	L-
15	15	313441	-
16	20	313442	MNYX 
21	26	313443	MZMWR 
27	28	313444	L-
29	32	313445	DWD 
36	40	313446	JHWH 
41	42	313447	B-
43	47	313448	<Z+K 
48	52	313449	JFMX 
53	56	313450	MLK 
57	58	313451	W-
59	60	313452	B-
61	68	313453	JCW<T+K 
69	71	313454	MH 
72	76	313455	JGJL 
77	80	313456	M>D 
84	88	313457	T>WT 
89	93	313458	LB+W 
94	98	313459	NTTH 
99	102	313460	L+W 
103	104	313461	W-
105	109	313462	>RCT 
110	116	313463	FPTJ+W 
117	119	313464	BL 
120	124	313465	MN<T 
125	128	313466	SLH 
132	134	313467	KJ 
135	142	313468	TQDMN+W 
143	148	313469	BRKWT 
149	152	313470	VWB 
153	157	313471	TCJT 
158	159	313472	L-
160	165	313473	R>C+W 
166	170	313474	<VRT 
171	173	313475	PZ 
177	181	313476	XJJM 
182	185	313477	C>L 
186	190	313478	MM+K 
191	195	313479	NTTH 
196	199	313480	L+W 
200	203	313481	>RK 
204	208	313482	JMJM 
209	213	313483	<WLM 
214	215	313484	W-
216	218	313485	<D 
222	226	313486	GDWL 
227	233	313487	KBWD+W 
234	235	313488	B-
236	243	313489	JCW<T+K 
244	247	313490	HWD 
248	249	313491	W-
250	253	313492	HDR 
254	258	313493	TCWH 
259	264	313494	<LJ+W 
268	270	313495	KJ 
271	278	313496	TCJT+HW 
279	284	313497	BRKWT 
285	286	313498	L-
287	289	313499	<D 
290	296	313500	TXD+HW 
297	298	313501	B-
299	303	313502	FMXH 
304	306	313503	>T 
307	312	313504	PNJ+K 
316	318	313505	KJ 
319	320	313506	H-
321	324	313507	MLK 
325	328	313508	BVX 
329	330	313509	B-
331	335	313510	JHWH 
336	337	313511	W-
338	339	313512	B-
340	343	313513	XSD 
344	349	313514	<LJWN 
350	352	313515	BL 
353	357	313516	JMWV 
361	365	313517	TMY> 
366	370	313518	JD+K 
371	372	313519	L-
373	375	313520	KL 
376	382	313521	>JBJ+K 
383	389	313522	JMJN+K 
390	394	313523	TMY> 
395	401	313524	FN>J+K 
406	413	313525	TCJT+MW 
414	415	313526	K-
416	420	313527	TNWR 
421	423	313528	>C 
424	425	313529	L-
426	428	313530	<T 
429	434	313531	PNJ+K 
435	439	313532	JHWH 
440	441	313533	B-
442	446	313534	>P+W 
447	453	313535	JBL<+M 
454	455	313536	W-
456	462	313537	T>KL+M 
463	465	313538	>C 
470	476	313539	PRJ+MW 
477	478	313540	M-
479	482	313541	>RY 
483	487	313542	T>BD 
488	489	313543	W-
490	495	313544	ZR<+M 
496	497	313545	M-
498	501	313546	BNJ 
502	505	313547	>DM 
510	512	313548	KJ 
513	516	313549	NVW 
517	522	313550	<LJ+K 
523	526	313551	R<H 
527	531	313552	XCBW 
532	536	313553	MZMH 
537	539	313554	BL 
540	545	313555	JWKLW 
550	552	313556	KJ 
553	560	313557	TCJT+MW 
561	564	313558	CKM 
565	566	313559	B-
567	574	313560	MJTRJ+K 
575	580	313561	TKWNN 
581	583	313562	<L 
584	590	313563	PNJ+HM 
595	599	313564	RWMH 
600	604	313565	JHWH 
605	606	313566	B-
607	611	313567	<Z+K 
612	617	313568	NCJRH 
618	619	313569	W-
620	625	313570	NZMRH 
626	633	313571	GBWRT+K 
