start_index	end_index	word_node	word
13	14	325465	L-
15	18	325466	BNJ 
19	22	325467	QRX 
23	28	325468	MZMWR 
29	32	325469	CJR 
33	40	325470	JSWDT+W 
41	42	325471	B-
43	47	325472	HRRJ 
48	51	325473	QDC 
55	58	325474	>HB 
59	63	325475	JHWH 
64	68	325476	C<RJ 
69	73	325477	YJWN 
74	75	325478	M-
76	78	325479	KL 
79	85	325480	MCKNWT 
86	90	325481	J<QB 
94	100	325482	NKBDWT 
101	105	325483	MDBR 
106	109	325484	B+K 
110	113	325485	<JR 
114	115	325486	H-
116	121	325487	>LHJM 
122	125	325488	SLH 
129	134	325489	>ZKJR 
135	138	325490	RHB 
139	140	325491	W-
141	144	325492	BBL 
145	146	325493	L-
147	152	325494	JD<J+ 
153	156	325495	HNH 
157	161	325496	PLCT 
162	163	325497	W-
164	167	325498	YWR 
168	170	325499	<M 
171	174	325500	KWC 
175	177	325501	ZH 
178	181	325502	JLD 
182	184	325503	CM 
188	189	325504	W-
190	191	325505	L-
192	196	325506	YJWN 
197	201	325507	J>MR 
202	205	325508	>JC 
206	207	325509	W-
208	211	325510	>JC 
212	215	325511	JLD 
216	219	325512	B+H 
220	221	325513	W-
222	225	325514	HW> 
226	233	325515	JKWNN+H 
234	239	325516	<LJWN 
243	247	325517	JHWH 
248	252	325518	JSPR 
253	254	325519	B-
255	259	325520	KTWB 
260	264	325521	<MJM 
265	267	325522	ZH 
268	271	325523	JLD 
272	274	325524	CM 
275	278	325525	SLH 
282	283	325526	W-
284	288	325527	CRJM 
289	290	325528	K-
291	296	325529	XLLJM 
297	299	325530	KL 
300	306	325531	M<JNJ+ 
307	310	325532	B+K 
