start_index	end_index	word_node	word
13	17	312372	MKTM 
18	19	312373	L-
20	23	312374	DWD 
24	30	312375	CMR+NJ 
31	33	312376	>L 
34	36	312377	KJ 
37	42	312378	XSJTJ 
43	46	312379	B+K 
50	54	312380	>MRT 
55	56	312381	L-
57	61	312382	JHWH 
62	66	312383	>DNJ 
67	70	312384	>TH 
71	77	312385	VWBT+J 
78	80	312386	BL 
81	86	312387	<LJ+K 
90	91	312388	L-
92	98	312389	QDWCJM 
99	102	312390	>CR 
103	104	312391	B-
105	105	312392	-
106	109	312393	>RY 
110	113	312394	HMH 
114	115	312395	W-
116	121	312396	>DJRJ 
122	124	312397	KL 
125	130	312398	XPY+J 
131	134	312399	B+M 
138	142	312400	JRBW 
143	150	312401	<YBWT+M 
151	154	312402	>XR 
155	159	312403	MHRW 
160	162	312404	BL 
163	167	312405	>SJK 
168	175	312406	NSKJ+HM 
176	177	312407	M-
178	180	312408	DM 
181	182	312409	W-
183	185	312410	BL 
186	189	312411	>F> 
190	192	312412	>T 
193	199	312413	CMWT+M 
200	202	312414	<L 
203	208	312415	FPTJ+ 
212	216	312416	JHWH 
217	220	312417	MNT 
221	226	312418	XLQ+J 
227	228	312419	W-
229	234	312420	KWS+J 
235	238	312421	>TH 
239	244	312422	TWMJK 
245	251	312423	GWRL+J 
255	260	312424	XBLJM 
261	265	312425	NPLW 
266	269	312426	L+J 
270	271	312427	B-
272	272	312428	-
273	278	312429	N<MJM 
279	281	312430	>P 
282	286	312431	NXLT 
287	291	312432	CPRH 
292	296	312433	<LJ+ 
300	304	312434	>BRK 
305	307	312435	>T 
308	312	312436	JHWH 
313	316	312437	>CR 
317	323	312438	J<Y+NJ 
324	326	312439	>P 
327	332	312440	LJLWT 
333	340	312441	JSRW+NJ 
341	348	312442	KLJWTJ+ 
352	357	312443	CWJTJ 
358	362	312444	JHWH 
363	364	312445	L-
365	370	312446	NGD+J 
371	375	312447	TMJD 
376	378	312448	KJ 
379	380	312449	M-
381	387	312450	JMJN+J 
388	390	312451	BL 
391	395	312452	>MWV 
399	402	312453	LKN 
403	406	312454	FMX 
407	411	312455	LB+J 
412	413	312456	W-
414	417	312457	JGL 
418	424	312458	KBWD+J 
425	427	312459	>P 
428	433	312460	BFR+J 
434	438	312461	JCKN 
439	440	312462	L-
441	444	312463	BVX 
449	451	312464	KJ 
452	454	312465	L> 
455	459	312466	T<ZB 
460	465	312467	NPC+J 
466	467	312468	L-
468	472	312469	C>WL 
473	475	312470	L> 
476	479	312471	TTN 
480	486	312472	XSJD+K 
487	488	312473	L-
489	493	312474	R>WT 
494	497	312475	CXT 
502	510	312476	TWDJ<+NJ 
511	514	312477	>RX 
515	519	312478	XJJM 
520	523	312479	FB< 
524	529	312480	FMXWT 
530	532	312481	>T 
533	538	312482	PNJ+K 
539	544	312483	N<MWT 
545	546	312484	B-
547	553	312485	JMJN+K 
554	557	312486	NYX 
